,Hoy,SD_Angle,SD_Position
795,8438.0,0.0,0.02
796,8439.0,14.0,-0.04
797,8440.0,61.0,-0.08
798,8456.0,53.0,-0.1
799,8457.0,24.0,-0.08
800,8458.0,3.0,-0.02
801,8459.0,3.0,0.01
802,8460.0,41.0,-0.01
803,8461.0,1.0,0.01
804,8462.0,55.0,-0.06
805,8463.0,22.0,-0.03
806,8464.0,37.0,-0.0
807,8480.0,11.0,0.02
808,8481.0,35.0,0.14
809,8482.0,51.0,0.14
810,8483.0,9.0,0.14
811,8484.0,76.0,0.01
812,8485.0,0.0,0.08
813,8486.0,37.0,-0.06
814,8487.0,5.0,-0.09
815,8488.0,56.0,-0.02
816,8504.0,42.0,-0.02
817,8505.0,51.0,-0.07
818,8506.0,75.0,0.09
819,8507.0,86.0,0.0
820,8508.0,43.0,0.11
821,8509.0,25.0,0.12
822,8510.0,90.0,-0.02
823,8511.0,8.0,-0.0
824,8512.0,45.0,-0.03
825,8528.0,60.0,-0.02
826,8529.0,52.0,-0.11
827,8530.0,0.0,-0.02
828,8531.0,29.0,-0.02
829,8532.0,89.0,0.1
830,8533.0,71.0,-0.1
831,8534.0,13.0,-0.05
832,8535.0,82.0,-0.12
833,8536.0,37.0,-0.04
834,8552.0,9.0,-0.04
835,8553.0,45.0,-0.14
836,8554.0,34.0,-0.05
837,8555.0,83.0,-0.09
838,8556.0,22.0,-0.06
839,8557.0,33.0,0.1
840,8558.0,65.0,-0.1
841,8559.0,50.0,-0.03
842,8560.0,40.0,-0.05
843,8576.0,53.0,0.02
844,8577.0,32.0,-0.05
845,8578.0,59.0,0.0
846,8579.0,31.0,-0.11
847,8580.0,6.0,-0.07
848,8581.0,89.0,-0.1
849,8582.0,44.0,0.1
850,8583.0,33.0,-0.03
851,8584.0,18.0,0.04
852,8600.0,19.0,-0.03
853,8601.0,67.0,-0.14
854,8602.0,4.0,-0.13
855,8603.0,44.0,0.11
856,8604.0,26.0,-0.08
857,8605.0,63.0,0.11
858,8606.0,57.0,0.12
859,8607.0,90.0,-0.09
