Hoy Azimuth Altitude Hor_Angle Ver_Angle
1355 140.219652 50.849877 62.484111 57.967303
1356 163.018748 57.54172 79.476483 58.687186
1357 191.097593 58.284747 83.216561 58.766338
1358 215.558961 52.720622 66.121801 58.231267
1359 232.443675 43.049725 49.680472 56.874906
1360 243.808323 31.277651 34.097486 53.998823
1361 252.025222 18.462018 19.340534 47.251589
1362 258.553316 5.180687 5.28524 24.553982
1375 99.995781 2.46404 2.501951 13.923698
1376 106.260357 15.745912 16.367545 45.198836
1377 113.977567 28.741372 30.973011 53.461711
1378 124.461827 40.850329 46.363535 56.799707
1379 139.916904 51.175853 62.608905 58.379545
1380 162.904005 57.914365 79.55718 59.067978
1381 191.308871 58.645969 83.186415 59.142893
1382 215.958252 53.011588 66.140327 58.629189
1383 232.865565 43.269128 49.738605 57.327574
1384 244.205081 31.445357 34.182907 54.563401
1385 252.39844 18.59508 19.441342 48.050552
1386 258.916393 5.289284 5.38921 25.714174
1399 99.666631 2.642437 2.680449 15.368415
1400 105.929824 15.952542 16.555348 46.164514
1401 113.636921 28.976026 31.151924 54.094411
1402 124.114861 41.125263 46.522681 57.285468
1403 139.610855 51.504054 62.735784 58.793996
1404 162.790035 58.289488 79.640103 59.450795
1405 191.529714 59.008388 83.153943 59.521476
1406 216.368037 53.301598 66.156488 59.029424
1407 233.294679 43.486579 49.794435 57.783384
1408 244.606698 31.610977 34.266243 55.132984
1409 252.775226 18.726275 19.540264 48.86173
1410 259.282358 5.396478 5.491698 26.928931
1423 99.336501 2.824173 2.862017 16.913273
1424 105.597845 16.161557 16.745502 47.144104
1425 113.294179 29.212746 31.33301 54.73172
1426 123.764898 41.402106 46.683868 57.773915
1427 139.301379 51.834335 62.864649 59.210559
1428 162.676754 58.666967 79.725131 59.835508
1429 191.760288 59.371871 83.119227 59.901982
1430 216.788331 53.590515 66.170346 59.432028
1431 233.730893 43.701989 49.848003 58.242136
1432 245.013027 31.774468 34.347534 55.70761
1433 253.155441 18.855594 19.637436 49.684944
1434 259.651082 5.502277 5.59268 28.201437
1447 99.005453 3.009095 3.046551 18.5634
1448 105.264462 16.372829 16.937878 48.136588
1449 112.949357 29.451392 31.516105 55.373224
1450 123.411899 41.680711 46.847006 58.264861
1451 138.988343 52.166549 62.995489 59.629052
1452 162.564069 59.046679 79.812184 60.222026
1453 192.00076 59.736282 83.082414 60.284403
1454 217.21914 53.878203 66.182025 59.836733
1455 234.17408 43.915272 49.899438 58.703846
1456 245.423919 31.935793 34.426873 56.287067
1457 253.538946 18.98303 19.73282 50.520324
1458 260.022432 5.60669 5.692223 29.535362
1471 98.673548 3.197051 3.233952 20.324252
1472 104.929718 16.586231 17.132298 49.141018
1473 112.602468 29.691827 31.701141 56.018661
1474 123.055822 41.960928 47.011964 58.75808
1475 138.67161 52.500547 63.128093 60.049316
1476 162.451883 59.428501 79.901069 60.610191
1477 192.251305 60.101484 83.043574 60.668555
1478 217.660466 54.164526 66.191525 60.24349
1479 234.624102 44.126346 49.948765 59.168385
1480 245.839223 32.094914 34.504213 56.87126
1481 253.925598 19.10858 19.826495 51.367758
1482 260.396278 5.709731 5.790359 30.934817
1495 98.340847 3.387888 3.424002 22.199983
1496 104.593654 16.80163 17.328716 50.156607
1497 112.253527 29.93391 31.887936 56.667558
1498 122.696627 42.242606 47.178524 59.25335
1499 138.35104 52.83618 63.262369 60.471258
1500 162.340092 59.812309 79.99171 60.999864
1501 192.512101 60.467343 83.002775 61.054304
1502 218.112302 54.449352 66.199071 60.652204
1503 235.080821 44.335131 49.996158 59.635584
1504 246.258784 32.251801 34.579781 57.460137
1505 254.315257 19.232241 19.918535 52.227299
1506 260.772488 5.811414 5.887046 32.403213
1519 98.007406 3.581454 3.616597 24.194819
1520 104.256311 17.018897 17.527009 51.182216
1521 111.902548 30.1775 32.076461 57.319575
1522 122.334272 42.525595 47.346646 59.750462
1523 138.026484 53.173296 63.39814 60.894637
1524 162.228586 60.19798 80.083999 61.391021
1525 192.783331 60.833722 82.960222 61.441644
1526 218.574636 54.732548 66.204724 61.062818
1527 235.54409 44.541553 50.041551 60.105454
1528 246.682446 32.406424 34.653496 58.053593
1529 254.70778 19.354017 20.008943 53.098581
1530 261.150931 5.911758 5.982479 33.945341
1543 97.673283 3.777597 3.811644 26.312322
1544 103.917729 17.237899 17.727079 52.217008
1545 111.549543 30.422455 32.266473 57.974239
1546 121.968713 42.809741 47.516297 60.249172
1547 137.697791 53.511743 63.535407 61.319394
1548 162.117248 60.585391 80.177851 61.783441
1549 193.065183 61.200485 82.915923 61.830368
1550 219.047447 55.013984 66.208479 61.475229
1551 236.013756 44.745537 50.085158 60.577797
1552 247.110049 32.558757 34.725498 58.651509
1553 255.103022 19.47391 20.097812 53.981815
1554 261.531474 6.010781 6.07657 35.564758
1567 97.338534 3.97617 4.008929 28.55429
1568 103.577948 17.458504 17.928754 53.259666
1569 111.194526 30.668632 32.457946 58.631213
1570 121.599908 43.094892 47.687219 60.749325
1571 137.364805 53.851368 63.673883 61.745292
1572 162.005952 60.974417 80.2731 62.177055
1573 193.35785 61.567494 82.870004 62.220496
1574 219.530707 55.29353 66.210473 61.889254
1575 236.489661 44.947016 50.126998 61.052593
1576 247.541434 32.708778 34.79579 59.253741
1577 255.500841 19.591929 20.185145 54.876576
1578 261.913986 6.108507 6.169391 37.26537
1591 97.003213 4.177029 4.208294 30.921262
1592 103.237006 17.680576 18.131936 54.309179
1593 110.837512 30.915888 32.650758 59.29016
1594 121.227814 43.380892 47.859295 61.250646
1595 137.027365 54.192014 63.813631 62.172272
1596 161.894568 61.364933 80.369676 62.571722
1597 193.66153 61.934612 82.822653 62.611794
1598 220.024379 55.571061 66.210846 62.304922
1599 236.971643 45.145923 50.167116 61.529659
1600 247.976435 32.856468 34.864497 59.860107
1601 255.90109 19.708082 20.271036 55.782908
1602 262.298333 6.204958 6.260971 39.051253
1615 96.667374 4.380037 4.409766 33.41324
1616 102.894942 17.903983 18.336568 55.364647
1617 110.478513 31.164079 32.844788 59.950664
1618 120.852387 43.667587 48.032493 61.752996
1619 136.685306 54.533526 63.954454 62.600132
1620 161.782956 61.756817 80.467419 62.967373
1621 193.976426 62.301703 82.773818 63.004233
1622 220.528418 55.846451 66.209672 62.721992
1623 237.459533 45.342197 50.20561 62.008978
1624 248.414889 33.001811 34.93172 60.47062
1625 256.303626 19.822381 20.355521 56.700395
1626 262.684384 6.30016 6.351437 40.926394
1639 96.331067 4.58506 4.613071 36.026413
1640 102.551794 18.128589 18.542463 56.42482
1641 110.117544 31.413061 33.039851 60.612297
1642 120.473586 43.954821 48.206652 62.256138
1643 136.338458 54.875747 64.096192 63.028755
1644 161.670968 62.149943 80.566252 63.363841
1645 194.302749 62.668628 82.723816 63.397708
1646 221.042772 56.119577 66.207 63.140522
1647 237.953155 45.535779 50.242647 62.490366
1648 248.856628 33.144795 34.997377 61.084909
1649 256.708301 19.93484 20.438693 57.628891
1650 263.072007 6.394141 6.440761 42.893603
1663 95.994346 4.791974 4.818181 38.755695
1664 102.207601 18.354257 18.749492 57.488443
1665 109.754621 31.66269 33.235928 61.274914
1666 120.091368 44.242438 48.381659 62.759805
1667 135.986647 55.218519 64.238824 63.458002
1668 161.558449 62.544186 80.666042 63.761115
1669 194.640712 63.035249 82.672513 63.792138
1670 221.567376 56.390319 66.20299 63.56024
1671 238.452332 45.726615 50.278158 62.973762
1672 249.301483 33.28541 35.061675 61.703054
1673 257.11497 20.045477 20.520589 58.568136
1674 263.461069 6.486929 6.529065 44.956419
1687 95.657259 5.000662 5.024996 41.593208
1688 101.862402 18.580854 18.957674 58.554632
1689 109.389758 31.91282 33.432821 61.937803
1690 119.705692 44.530282 48.557357 63.263894
1691 135.629695 55.561681 64.382137 63.887704
1692 161.445234 62.939423 80.766759 64.158923
1693 194.990536 63.401428 82.620213 64.187341
1694 222.102159 56.658559 66.197687 63.981203
1695 238.956877 45.914654 50.312349 63.458947
1696 249.749285 33.423649 35.124595 62.324761
1697 257.523486 20.154309 20.601264 59.517838
1698 263.851437 6.578556 6.616262 47.115668
1711 95.319857 5.211493 5.233891 44.530793
1712 101.516233 18.808241 19.166736 59.622101
1713 109.022973 32.163307 33.630483 62.600826
1714 119.316517 44.818194 48.733681 63.76818
1715 135.26742 55.905073 64.526115 64.317779
1716 161.33115 63.335528 80.868156 64.557283
1717 195.352449 63.767026 82.566866 64.583313
1718 222.647038 56.924181 66.191159 64.403219
1719 239.466603 46.099849 50.345186 63.945953
1720 250.199861 33.559511 35.186271 62.949928
1721 257.933704 20.261358 20.680757 60.477547
1722 264.242981 6.669053 6.702537 49.373809
1735 94.98219 5.423303 5.443737 47.548877
1736 101.169135 19.036285 19.376642 60.689766
1737 108.654284 32.414005 33.828751 63.263714
1738 118.923807 45.106019 48.910561 64.272467
1739 134.899636 56.248533 64.670548 64.748063
1740 161.216012 63.732376 80.970283 64.956053
1741 195.726682 64.131905 82.512647 64.979924
1742 223.20192 57.187072 66.183564 64.826178
1743 239.981313 46.282157 50.376873 64.434551
1744 250.653039 33.692993 35.246773 63.578278
1745 258.345476 20.366646 20.759136 61.446841
1746 264.635569 6.758453 6.787911 51.730064
1759 94.644304 5.636343 5.65478 50.633418
1760 100.821146 19.264848 19.587269 61.756667
1761 108.283709 32.664772 34.02758 63.925909
1762 118.527522 45.393598 49.08785 64.776568
1763 134.526156 56.591898 64.815396 65.178448
1764 161.099626 64.129843 81.072877 65.355046
1765 196.113474 64.495926 82.457673 65.377014
1766 223.766703 57.447122 66.174966 65.250051
1767 240.500808 46.461538 50.407385 64.924673
1768 251.108646 33.824101 35.306082 64.209738
1769 258.758656 20.4702 20.836513 62.425379
1770 265.029068 6.846791 6.872403 54.183743
1783 94.306249 5.850467 5.866939 53.766222
1784 100.472304 19.493794 19.798548 62.821746
1785 107.91127 32.915461 34.226778 64.587161
1786 118.12763 45.680774 49.265357 65.2803
1787 134.146786 56.935005 64.960594 65.608747
1788 160.981789 64.527803 81.176009 65.754276
1789 196.51307 64.858949 82.401999 65.774584
1790 224.341272 57.704225 66.165405 65.674614
1791 241.024885 46.637957 50.436866 65.416181
1792 251.566505 33.952838 35.36433 64.844098
1793 259.173098 20.572045 20.912901 63.412582
1794 265.423349 6.934102 6.956086 56.731332
1807 93.968071 6.065531 6.080005 56.926568
1808 100.122651 19.722988 20.010282 63.883752
1809 107.536987 33.165929 34.426285 65.247226
1810 117.724097 45.967389 49.443055 65.783509
1811 133.761333 57.277689 65.105909 66.038882
1812 160.862285 64.926131 81.279422 66.153608
1813 196.925722 65.220834 82.345676 66.172421
1814 224.925502 57.958275 66.155058 66.099892
1815 241.553336 46.811382 50.465383 65.908869
1816 252.026441 34.079215 35.421613 65.481138
1817 259.588655 20.672211 20.988337 64.407963
1818 265.818279 7.020423 7.038971 59.368572
1831 93.629818 6.28139 6.293886 60.093749
1832 99.772226 19.952294 20.22244 64.941812
1833 107.160886 33.416033 34.625928 65.905659
1834 117.316893 46.253286 49.620889 66.285983
1835 133.369599 57.619784 65.251333 66.468723
1836 160.740884 65.324703 81.383119 66.552879
1837 197.351685 65.581443 82.288889 66.570548
1838 225.519256 58.209172 66.143961 66.525715
1839 242.085947 46.981786 50.492947 66.402757
1840 252.488279 34.203243 35.477918 66.120598
1841 260.005181 20.770727 21.062908 65.411065
1842 266.213729 7.105792 7.121185 62.088728
1855 93.291537 6.497903 6.508556 63.247119
1856 99.421071 20.181578 20.43481 65.994888
1857 106.782993 33.665628 34.825667 66.562185
1858 116.905991 46.538308 49.798586 66.787521
1859 132.971384 57.961122 65.396752 66.898088
1860 160.617347 65.723393 81.486917 66.952028
1861 197.791224 65.940635 82.231748 66.968752
1862 226.122385 58.45682 66.13212 66.951993
1863 242.622503 47.149146 50.519748 66.897631
1864 252.951839 34.324937 35.533435 66.7624
1865 260.42253 20.867627 21.136703 66.421253
1866 266.609568 7.190246 7.202698 64.883523
1879 92.953275 6.714928 6.723749 66.365867
1880 99.069228 20.410705 20.647417 67.042238
1881 106.403334 33.914574 35.025379 67.216592
1882 116.491368 46.822298 49.976209 67.288005
1883 132.566488 58.301537 65.542074 67.326989
1884 160.49142 66.122075 81.59076 67.350946
1885 198.244606 66.29827 82.174232 67.366958
1886 226.734729 58.701123 66.119762 67.378635
1887 243.162782 47.313441 50.545754 67.393342
1888 253.416946 34.444313 35.588082 67.406185
1889 260.840556 20.962944 21.209757 67.43779
1890 267.005666 7.273826 7.283637 67.742607
1903 92.615079 6.932324 6.939484 69.43121
1904 98.71674 20.639542 20.860104 68.082688
1905 106.021941 34.162728 35.22496 67.868455
1906 116.073004 47.105099 50.153536 67.787313
1907 132.154708 58.640859 65.687102 67.755157
1908 160.362834 66.520624 81.694593 67.749522
1909 198.712107 66.654207 82.116474 67.765178
1910 227.356112 58.941993 66.106922 67.805467
1911 243.70656 47.474656 50.57107 67.889705
1912 253.883421 34.561392 35.642034 68.051822
1913 261.259115 21.056714 21.282135 68.459961
1914 267.401896 7.35657 7.364064 70.653526
1927 92.276995 7.149951 7.15557 72.425624
1928 98.363651 20.867954 21.072659 69.115623
1929 105.638847 34.409949 35.424307 68.517622
1930 115.650883 47.386556 50.330593 68.285235
1931 131.735841 58.97892 65.83189 68.182581
1932 160.231306 66.918914 81.798289 68.147678
1933 199.194007 67.008307 82.058627 68.163155
1934 227.986351 59.179344 66.093682 68.232475
1935 244.25361 47.632779 50.595825 68.386717
1936 254.351086 34.676196 35.695337 68.699008
1937 261.678061 21.148973 21.353852 69.487232
1938 267.798126 7.438519 7.443941 73.602337
1951 91.939071 7.367671 7.371843 75.335574
1952 98.010006 21.095811 21.285163 70.140189
1953 105.254087 34.656098 35.623283 69.163775
1954 115.224992 47.666513 50.507144 68.781578
1955 131.309685 59.315549 65.976244 68.609056
1956 160.096536 67.31682 81.901746 68.545272
1957 199.690591 67.360429 82.000698 68.560951
1958 228.625245 59.413092 66.080073 68.659425
1959 244.803702 47.787803 50.620082 68.884157
1960 254.819762 34.78875 35.748002 69.347611
1961 262.097251 21.239759 21.424993 70.518818
1962 268.194231 7.519714 7.523386 76.573867
1975 91.601354 7.585346 7.588284 78.148382
1976 97.655852 21.322981 21.49733 71.155539
1977 104.867699 34.901036 35.821831 69.806726
1978 114.795326 47.944817 50.683147 69.27626
1979 130.876036 59.650575 66.12005 69.034515
1980 159.958208 67.714216 82.004858 68.942218
1981 200.202149 67.710431 81.942836 68.958311
1982 229.272582 59.643162 66.066233 69.086358
1983 245.3566 47.939724 50.643809 69.38187
1984 255.289271 34.899082 35.800205 69.997204
1985 262.516541 21.329112 21.49572 71.554088
1986 268.59008 7.600195 7.602483 79.551918
1999 91.263891 7.80284 7.804734 80.855991
2000 97.301238 21.549333 21.709156 72.161087
2001 104.479724 35.144626 36.019791 70.446026
2002 114.361881 48.221312 50.858493 69.769148
2003 130.434693 59.983827 66.263255 69.458894
2004 159.815988 68.110974 82.107565 69.338438
2005 200.728976 68.058174 81.885101 69.35522
2006 229.928139 59.869479 66.052166 69.513013
2007 245.912069 48.088542 50.667218 69.879733
2008 255.759436 35.007222 35.851871 70.647695
2009 262.935787 21.417072 21.565896 72.591903
2010 268.985549 7.680005 7.681172 82.520246
2023 90.926731 8.020016 8.021048 83.45143
2024 96.946213 21.774739 21.920518 73.156104
2025 104.090208 35.386731 36.217086 71.081627
2026 113.924662 48.495848 51.033133 70.259993
2027 129.985456 60.315131 66.405803 69.882015
2028 159.66952 68.506969 82.209758 69.733826
2029 201.271372 68.403515 81.827535 69.751571
2030 230.591675 60.091974 66.038088 69.939394
2031 246.46987 48.23426 50.690286 70.37756
2032 256.230078 35.113202 35.903163 71.298698
2033 263.354847 21.50368 21.635714 73.631618
2034 269.380509 7.759184 7.759649 85.463104
2047 90.589922 8.236742 8.237195 85.93155
2048 96.590828 21.999071 22.131367 74.140235
2049 103.699197 35.627217 36.413686 71.71325
2050 113.483678 48.768272 51.206883 70.748752
2051 129.528128 60.644316 66.54753 70.303815
2052 159.518432 68.902074 82.311404 70.128312
2053 201.829637 68.746316 81.770316 70.147241
2054 231.26294 60.310584 66.02397 70.36526
2055 247.02976 48.376888 50.713139 70.875261
2056 256.70102 35.217056 35.954136 71.949993
2057 263.773579 21.58898 21.705227 74.672424
2058 269.774835 7.837774 7.837846 88.36479
2071 90.253514 8.452885 8.452965 88.294446
2072 96.235136 22.222203 22.341494 75.112626
2073 103.306743 35.865951 36.60942 72.340718
2074 113.038944 49.038434 51.379733 71.235275
2075 129.062515 60.971207 66.688382 70.724176
2076 159.362327 69.296162 82.412318 70.521751
2077 202.404078 69.086434 81.713416 70.542154
2078 231.941669 60.52525 66.009891 70.790644
2079 247.591498 48.516437 50.735829 71.372626
2080 257.172085 35.318821 36.004766 72.601237
2081 264.191843 21.673015 21.774404 75.713357
2082 270.168402 7.915817 7.915854 0.0
2095 89.917556 8.668313 8.668318 0.0
2096 95.879192 22.444008 22.5508 76.072993
2097 102.912901 36.1028 36.804188 72.963772
2098 112.590483 49.306187 51.551573 71.719438
2099 128.588428 61.295632 66.828307 71.14292
2100 159.200785 69.689104 82.512536 70.914039
2101 202.995 69.423728 81.656951 70.936242
2102 232.627584 60.735917 65.995934 71.215364
2103 248.154837 48.652922 50.758404 71.869512
2104 257.643096 35.418536 36.055211 73.252289
2105 264.609497 21.755829 21.843404 76.753656
2106 270.561084 7.993355 7.993717 0.0
2119 89.582099 8.882898 8.8831 0.0
2120 95.523053 22.664364 22.75931 77.02074
2121 102.517729 36.337636 36.997857 73.582257
2122 112.138323 49.571382 51.722239 72.201097
2123 128.105681 61.617415 66.967118 71.560089
2124 159.033363 70.080772 82.611884 71.305159
