Hoy,Azimuth,Altitude,Hor_Angle,Ver_Angle,I_direct,I_diffuse,sky_cover
156,170.309419,44.534212,80.291458,44.945887,692.0,195.0,0.2
157,189.797966,44.526304,80.184344,44.947225,700.0,204.0,0.2
158,207.580108,40.054184,61.158017,43.485877,669.0,214.0,0.2
159,221.709194,32.149878,43.369166,40.094364,652.0,158.0,0.2
160,232.335396,22.007483,27.04811,33.483111,582.0,131.0,0.1
161,240.358284,10.512612,12.052121,20.566336,391.0,88.0,0.1
176,119.558293,10.534148,12.066963,20.654259,0.0,29.0,0.9
177,127.569443,22.046841,27.064205,33.592066,74.0,101.0,0.9
178,138.188644,32.212722,43.381657,40.20802,37.0,163.0,0.9
179,152.324313,40.147205,61.160607,43.605131,39.0,245.0,0.9
180,170.141698,44.647625,80.166526,45.073799,35.0,327.0,0.9
181,189.69313,44.673322,80.335154,45.085247,186.0,352.0,0.9
182,207.546123,40.217174,61.324946,43.642155,203.0,388.0,0.9
183,221.726765,32.314443,43.541421,40.281911,120.0,250.0,0.9
184,232.384127,22.166479,27.218048,33.722593,59.0,164.0,0.8
185,240.426548,10.663037,12.215307,20.881751,65.0,123.0,0.7
200,119.387433,10.518608,12.029577,20.72555,17.0,30.0,0.4
201,127.38736,22.054814,27.016946,33.71217,232.0,106.0,0.2
202,137.994075,32.251715,43.31657,40.3368,436.0,168.0,0.1
203,152.127679,40.225344,61.069749,43.735972,562.0,213.0,0.1
204,169.974036,44.768186,80.045496,45.209036,618.0,238.0,0.0
205,189.59193,44.827038,80.483505,45.230358,631.0,247.0,0.0
206,207.518407,40.38571,61.490869,43.805599,616.0,239.0,0.0
207,221.751645,32.483189,43.713794,40.476931,561.0,213.0,0.0
208,232.440295,22.328445,27.388804,33.970085,434.0,169.0,0.0
209,240.502134,10.815474,12.379681,21.205506,251.0,108.0,0.0
224,119.211213,10.508088,11.997464,20.810184,56.0,27.0,0.2
225,127.200373,22.068404,26.975168,33.843674,414.0,82.0,0.3
226,137.795337,32.29696,43.256854,40.474924,606.0,118.0,0.2
227,151.928379,40.310326,60.983708,43.874956,710.0,148.0,0.2
228,169.806506,44.895847,79.928303,45.351604,801.0,141.0,0.2
229,189.494464,44.987385,80.629188,45.382517,730.0,158.0,0.2
230,207.497063,40.559701,61.65556,43.976082,698.0,166.0,0.2
231,221.783907,32.656006,43.886073,40.679369,727.0,134.0,0.2
232,232.503936,22.493264,27.56024,34.22571,611.0,135.0,0.1
233,240.585044,10.969811,12.545052,21.53757,486.0,77.0,0.1
248,119.029727,10.502623,11.970798,20.908514,5.0,31.0,0.1
249,127.008572,22.087622,26.938846,33.986688,150.0,117.0,0.0
250,137.59251,32.348446,43.202483,40.622385,312.0,194.0,0.1
251,151.726481,40.40212,60.902669,44.02193,414.0,247.0,0.1
252,169.639182,45.030562,79.815177,45.501508,479.0,283.0,0.2
253,189.400835,45.154294,80.772145,45.541602,463.0,324.0,0.2
254,207.482197,40.739052,61.81883,44.153558,446.0,290.0,0.2
255,221.823622,32.832783,44.058048,40.889135,377.0,254.0,0.2
256,232.575079,22.660819,27.732095,34.489154,289.0,197.0,0.2
257,240.675277,11.125934,12.711285,21.87788,111.0,120.0,0.2
272,118.84307,10.502242,11.949416,21.020568,13.0,30.0,0.2
273,126.812046,22.112477,26.908046,34.141182,113.0,125.0,0.3
274,137.385673,32.40616,43.153583,40.779238,143.0,198.0,0.5
275,151.522051,40.500693,60.826644,44.17691,62.0,264.0,0.7
276,169.472136,45.17228,79.706251,45.65859,65.0,300.0,0.9
277,189.311143,45.327693,80.912177,45.707573,56.0,281.0,0.9
278,207.473913,40.923664,61.980492,44.337944,75.0,306.0,0.9
279,221.870863,33.013404,44.229514,41.106094,14.0,282.0,0.9
280,232.653755,22.830992,27.904234,34.760407,176.0,178.0,0.9
281,240.772827,11.283731,12.878281,22.226567,36.0,173.0,0.9
296,118.651335,10.506974,11.933445,21.146723,3.0,29.0,0.8
297,126.610883,22.142973,26.88277,34.307271,2.0,107.0,0.8
298,137.174902,32.470084,43.110118,40.94538,25.0,165.0,0.8
299,151.315154,40.606007,60.75568,44.339829,16.0,289.0,0.9
300,169.305438,45.320947,79.601589,45.822816,18.0,280.0,1.0
301,189.225491,45.507508,81.049156,45.880352,8.0,281.0,1.0
302,207.472317,41.113439,62.140363,44.529114,9.0,260.0,1.0
303,221.925696,33.197753,44.40037,41.330163,27.0,208.0,1.0
304,232.739989,23.003663,28.076554,35.039445,56.0,167.0,1.0
305,240.877688,11.443088,13.045766,22.583334,26.0,117.0,0.9
320,118.454619,10.516842,11.922977,21.287308,0.0,22.0,1.0
321,126.405172,22.179113,26.863078,34.485022,1.0,71.0,1.0
322,136.960274,32.540197,43.072208,41.120862,5.0,147.0,1.0
323,151.105852,40.718023,60.689878,44.510572,31.0,151.0,1.0
324,169.139158,45.476506,79.501312,45.994111,4.0,276.0,1.0
325,189.143982,45.69366,81.182881,46.059859,4.0,155.0,1.0
326,207.477515,41.308273,62.298333,44.726986,20.0,262.0,1.0
327,221.988189,33.385712,44.570468,41.561356,3.0,137.0,1.0
328,232.833804,23.178712,28.248768,35.326081,6.0,147.0,1.0
329,240.989849,11.603891,13.213706,22.94847,4.0,75.0,1.0
344,118.253019,10.531866,11.917843,21.442384,0.0,20.0,1.0
345,126.195,22.220893,26.848998,34.674504,35.0,56.0,1.0
346,136.741863,32.616475,43.039863,41.305678,61.0,170.0,1.0
347,150.894205,40.836697,60.62924,44.689198,20.0,197.0,1.0
348,168.973363,45.638901,79.405411,46.172479,56.0,218.0,1.0
349,189.066718,45.886072,81.313246,46.246015,67.0,188.0,1.0
350,207.489611,41.508062,62.454227,44.93148,3.0,248.0,1.0
351,222.058407,33.577161,44.739452,41.799394,1.0,295.0,1.0
352,232.935222,23.356017,28.420807,35.62037,52.0,169.0,1.0
353,241.109294,11.766027,13.381972,23.321941,24.0,75.0,0.9
368,118.046632,10.552063,11.918245,21.61239,0.0,30.0,0.9
369,125.980456,22.268309,26.840495,34.875786,11.0,149.0,0.9
370,136.519743,32.698891,43.013042,41.499728,19.0,231.0,0.9
371,150.680272,40.961984,60.573933,44.875595,68.0,276.0,0.9
372,168.808119,45.808068,79.31414,46.357723,30.0,335.0,0.9
373,188.993803,46.084662,81.440203,46.438705,56.0,331.0,0.9
374,207.508712,41.712698,62.607909,45.142561,47.0,344.0,0.9
375,222.136414,33.771977,44.907438,42.044307,9.0,283.0,0.9
376,233.044258,23.535457,28.592544,35.922153,21.0,217.0,0.9
377,241.236007,11.929383,13.550265,23.703557,5.0,129.0,0.9
392,117.835553,10.577446,11.924051,21.797492,0.0,23.0,1.0
393,125.761626,22.32135,26.837653,35.088988,14.0,92.0,1.0
394,136.293984,32.787412,42.991851,41.7031,5.0,129.0,1.0
395,150.464106,41.093833,60.523847,45.069689,3.0,262.0,1.0
396,168.643492,45.983946,79.227466,46.549848,213.0,228.0,1.0
397,188.925341,46.289344,81.563589,46.637887,376.0,345.0,0.9
398,207.534924,41.922072,62.759212,45.360021,353.0,319.0,0.8
399,222.222272,33.970037,45.074028,42.295965,348.0,250.0,0.7
400,233.160927,23.716907,28.763702,36.231288,367.0,203.0,0.4
401,241.369966,12.093845,13.718585,24.093455,257.0,119.0,0.2
402,247.759649,0.069679,0.075272,0.184076,23.0,40.0,0.0
416,117.619882,10.608024,11.935371,21.99809,2.0,30.0,0.5
417,125.538595,22.380003,26.840404,35.314008,88.0,119.0,0.3
418,136.064655,32.882005,42.976241,41.915594,249.0,198.0,0.3
419,150.245761,41.232194,60.479105,45.271409,267.0,333.0,0.4
420,168.479544,46.166467,79.14543,46.748737,293.0,296.0,0.4
421,188.861436,46.500033,81.6832,46.843451,446.0,328.0,0.3
422,207.568351,42.136071,62.907974,45.583915,457.0,304.0,0.2
423,222.31604,34.171215,45.239238,42.554348,313.0,288.0,0.2
424,233.285239,23.900246,28.93428,36.547808,246.0,219.0,0.4
425,241.511148,12.259303,13.886651,24.491549,58.0,127.0,0.6
426,247.914486,0.195263,0.210727,0.519322,1.0,40.0,0.8
440,117.399716,10.643805,11.952147,22.214352,1.0,33.0,0.6
441,125.311448,22.444253,26.848708,35.550945,19.0,144.0,0.9
442,135.831826,32.982632,42.966167,42.137296,36.0,312.0,0.9
443,150.025288,41.37701,60.439695,45.480723,51.0,218.0,0.9
444,168.316336,46.355564,79.068207,46.954356,128.0,332.0,0.9
445,188.802193,46.716641,81.799103,47.055319,458.0,312.0,0.7
446,207.609101,42.354583,63.054103,45.813997,502.0,291.0,0.5
447,222.417775,34.375385,45.402781,42.81919,530.0,208.0,0.3
448,233.417204,24.085348,29.103972,36.871532,502.0,159.0,0.2
449,241.659523,12.425643,14.054468,24.897989,338.0,109.0,0.1
450,248.07623,0.322523,0.347661,0.863744,52.0,41.0,0.0
464,117.175151,10.684791,11.974361,22.446523,2.0,28.0,0.9
465,125.080271,22.514077,26.862645,35.799837,183.0,99.0,0.9
466,135.59556,33.089252,42.961725,42.368099,517.0,169.0,0.6
467,149.802734,41.528225,60.405565,45.69756,686.0,170.0,0.3
468,168.153929,46.551166,78.995663,47.166588,733.0,189.0,0.0
469,188.747717,46.939077,81.911127,47.273375,751.0,195.0,0.0
470,207.657277,42.57749,63.197483,46.05028,733.0,190.0,0.0
471,222.527532,34.582419,45.564681,43.090575,692.0,173.0,0.0
472,233.556825,24.272092,29.272721,37.202483,531.0,142.0,0.0
473,241.815063,12.592755,14.221899,25.312863,416.0,99.0,0.0
474,248.244827,0.451306,0.485932,1.217524,90.0,41.0,0.0
488,116.946286,10.73098,12.001992,22.69499,0.0,33.0,1.0
489,124.845145,22.589454,26.882172,36.060728,8.0,75.0,1.0
490,135.355922,33.201819,42.962814,42.60799,33.0,235.0,1.0
491,149.578144,41.685777,60.376892,45.921754,56.0,308.0,0.9
492,167.992379,46.753199,78.92804,47.385317,50.0,220.0,0.9
493,188.698114,47.167248,82.019182,47.497546,27.0,230.0,0.9
494,207.712987,42.804675,63.337928,46.292608,7.0,331.0,1.0
495,222.645365,34.792187,45.724707,43.368338,21.0,157.0,1.0
496,233.704103,24.460352,29.440414,37.540621,8.0,184.0,1.0
497,241.977732,12.76053,14.388732,25.736025,7.0,82.0,1.0
498,248.420218,0.581459,0.625272,1.58055,3.0,34.0,1.0
512,116.713217,10.782367,12.035058,22.959925,7.0,31.0,0.9
513,124.606153,22.670355,26.907276,36.333684,37.0,75.0,0.9
514,135.112973,33.320286,42.969527,42.856857,53.0,135.0,0.9
515,149.35156,41.849603,60.353525,46.153318,81.0,298.0,0.9
516,167.831742,46.96159,78.865212,47.610465,229.0,419.0,0.9
517,188.653491,47.401059,82.123194,47.727756,27.0,152.0,0.9
518,207.776335,43.036018,63.475463,46.540909,44.0,124.0,1.0
519,222.771324,35.00456,45.882686,43.652417,56.0,244.0,1.0
520,233.859037,24.650005,29.606906,37.885808,70.0,223.0,1.0
521,242.147492,12.928857,14.554837,26.167529,88.0,204.0,0.9
522,248.602341,0.712832,0.765602,1.953178,31.0,46.0,0.9
536,116.476042,10.838945,12.073525,23.241737,56.0,29.0,0.5
537,124.363375,22.756748,26.937884,36.618573,307.0,88.0,0.3
538,134.866772,33.444602,42.981659,43.114582,476.0,136.0,0.2
539,149.12302,42.019636,60.335434,46.392088,630.0,159.0,0.2
540,167.672071,47.176259,78.807263,47.842,684.0,172.0,0.2
541,188.613953,47.640414,82.223212,47.963856,756.0,179.0,0.1
542,207.847426,43.271397,63.609847,46.795118,737.0,178.0,0.1
543,222.905457,35.219405,46.038551,43.942609,680.0,163.0,0.0
544,234.02162,24.840926,29.772064,38.237944,640.0,136.0,0.0
545,242.324303,13.097629,14.720179,26.60749,467.0,95.0,0.0
546,248.791132,0.845275,0.906659,2.335337,126.0,43.0,0.0
560,116.234856,10.9007,12.117336,23.540596,99.0,29.0,0.0
561,124.116891,22.8486,26.973922,36.915435,439.0,81.0,0.0
562,134.617375,33.574711,42.999404,43.381248,658.0,118.0,0.0
563,148.892561,42.195808,60.322759,46.63803,741.0,145.0,0.0
564,167.513418,47.397129,78.754196,48.079719,796.0,160.0,0.0
565,188.579608,47.885213,82.319017,48.205771,804.0,166.0,0.0
566,207.926364,43.510688,63.741077,47.05508,798.0,162.0,0.0
567,223.047809,35.436591,46.192286,44.239003,753.0,148.0,0.0
568,234.191844,25.032993,29.935806,38.597066,673.0,124.0,0.0
569,242.508121,13.26674,14.884598,27.056026,512.0,88.0,0.0
570,248.986525,0.978639,1.048366,2.727412,163.0,42.0,0.0
584,115.989756,10.967617,12.166543,23.856898,34.0,30.0,0.4
585,123.866777,22.945871,27.015496,37.224398,254.0,117.0,0.3
586,134.364839,33.710556,43.022553,43.656732,515.0,146.0,0.2
587,148.660215,42.378045,60.315373,46.89102,597.0,171.0,0.2
588,167.355832,47.624118,78.706013,48.323635,607.0,244.0,0.2
589,188.550563,48.135358,82.410688,48.453474,367.0,349.0,0.5
590,208.013254,43.753766,63.869022,47.32073,329.0,348.0,0.9
591,223.198422,35.655985,46.343576,44.541348,204.0,174.0,0.9
592,234.369695,25.226083,30.097939,38.963029,65.0,156.0,0.9
593,242.698897,13.436084,15.047986,27.513061,33.0,119.0,1.0
594,249.188448,1.112779,1.190402,3.129195,4.0,66.0,1.0
608,115.740836,11.039676,12.221051,24.19087,12.0,32.0,0.5
609,123.613111,23.04852,27.062498,37.545336,64.0,167.0,0.3
610,134.109214,33.852077,43.051145,43.940811,146.0,160.0,0.5
611,148.426011,42.566274,60.313312,47.151023,4.0,197.0,0.8
612,167.199359,47.857142,78.662787,48.573587,187.0,375.0,1.0
613,188.526927,48.390744,82.498071,48.70673,484.0,317.0,0.8
614,208.1082,44.000504,63.993654,47.591964,564.0,259.0,0.6
615,223.357336,35.877453,46.492567,44.849642,435.0,242.0,0.4
616,234.555158,25.420072,30.258456,39.335876,437.0,189.0,0.3
617,242.896581,13.605559,15.210175,27.978626,320.0,122.0,0.1
618,249.396831,1.247552,1.332758,3.541272,53.0,49.0,0.0
632,115.48819,11.116853,12.280814,24.542747,0.0,26.0,0.8
633,123.355968,23.156501,27.114828,37.878193,4.0,66.0,1.0
634,133.850549,33.999207,43.08512,44.233509,9.0,201.0,1.0
635,148.189974,42.760417,60.316374,47.417784,35.0,261.0,0.9
636,167.044044,48.096115,78.624366,48.829415,11.0,514.0,0.9
637,188.508807,48.651269,82.581259,48.965551,26.0,316.0,0.9
638,208.211304,44.250773,64.114917,47.868675,117.0,299.0,0.9
639,223.524588,36.100861,46.63895,45.163784,97.0,347.0,0.9
640,234.748212,25.61484,30.41711,39.715349,41.0,219.0,0.8
641,243.101119,13.77506,15.371214,28.453005,56.0,156.0,0.7
642,249.611596,1.382819,1.475174,3.963625,2.0,52.0,0.7
656,115.231912,11.199121,12.345736,24.912715,7.0,29.0,0.9
657,123.095419,23.269765,27.172468,38.223028,73.0,107.0,0.9
658,133.588893,34.15188,43.124425,44.534798,130.0,166.0,0.9
659,147.952129,42.960394,60.32473,47.691351,192.0,208.0,0.8
660,166.889928,48.340951,78.590892,49.091132,395.0,256.0,0.8
661,188.496312,48.916827,82.660095,49.229752,116.0,211.0,0.8
662,208.322668,44.504444,64.232721,48.150799,83.0,198.0,0.9
663,223.700211,36.326074,46.782728,45.48363,119.0,373.0,0.9
664,234.948833,25.810265,30.573923,40.101617,1.0,135.0,0.9
665,243.312453,13.94449,15.530879,28.936089,39.0,95.0,0.9
666,249.832667,1.518444,1.617585,4.396735,5.0,45.0,0.9
680,114.972094,11.286448,12.415899,25.301292,1.0,31.0,0.9
681,122.831538,23.388258,27.235406,38.57974,10.0,108.0,0.9
682,133.324288,34.310024,43.168992,44.844395,19.0,137.0,0.9
683,147.712492,43.166122,60.338238,47.971558,2.0,309.0,1.0
684,166.737051,48.59156,78.562225,49.358573,25.0,195.0,1.0
685,188.489553,49.18731,82.73469,49.499298,39.0,279.0,1.0
686,208.442396,44.761385,64.346952,48.438196,61.0,290.0,0.9
687,223.884236,36.552957,46.9239,45.80918,32.0,324.0,0.9
688,235.156994,26.006227,30.728838,40.494502,15.0,146.0,0.9
689,243.530521,14.113748,15.689115,29.428024,4.0,98.0,1.0
690,250.059963,1.654296,1.759738,4.840609,1.0,40.0,1.0
704,114.708827,11.378799,12.491194,25.708617,0.0,32.0,0.9
705,122.564392,23.511925,27.303508,38.94829,6.0,122.0,0.9
706,133.056776,34.473566,43.218765,45.162316,11.0,163.0,0.9
707,147.471079,43.377516,60.356805,48.25823,2.0,212.0,1.0
708,166.585448,48.847851,78.5384,49.631631,26.0,240.0,1.0
709,188.488637,49.46261,82.80505,49.774086,6.0,358.0,1.0
710,208.570587,45.021464,64.457661,48.730757,2.0,245.0,1.0
711,224.076689,36.781376,47.062226,46.140245,5.0,251.0,1.0
712,235.372663,26.202607,30.881711,40.894037,0.0,176.0,1.0
713,243.75526,14.282739,15.845826,29.928801,2.0,113.0,1.0
714,250.2934,1.790249,1.901566,5.295759,0.0,44.0,1.0
728,114.442201,11.476134,12.571517,26.134873,0.0,27.0,1.0
729,122.294049,23.640705,27.376731,39.328578,0.0,116.0,1.0
730,132.786396,34.642428,43.273639,45.488373,3.0,196.0,1.0
731,147.2279,43.594488,60.380525,48.551371,18.0,352.0,1.0
732,166.435154,49.109731,78.519347,49.910185,2.0,390.0,1.0
733,188.493677,49.742617,82.871038,50.053927,7.0,410.0,1.0
734,208.707341,45.284546,64.564773,49.028433,2.0,318.0,1.0
735,224.277593,37.011194,47.19781,46.476829,1.0,305.0,1.0
736,235.595805,26.399288,31.032422,41.299993,13.0,215.0,1.0
737,243.986603,14.45137,16.000962,30.43863,1.0,128.0,1.0
738,250.532894,1.926179,2.042884,5.762416,0.0,43.0,1.0
752,114.172305,11.578413,12.656863,26.58036,0.0,26.0,1.0
753,122.020576,23.774535,27.455063,39.720611,11.0,92.0,1.0
754,132.513184,34.81653,43.3336,45.822528,40.0,187.0,1.0
755,146.982964,43.816948,60.409168,48.850765,35.0,190.0,0.9
756,166.286199,49.377106,78.505113,50.19408,2.0,215.0,1.0
757,188.504783,50.027218,82.93276,50.338838,3.0,305.0,1.0
758,208.852758,45.550496,64.668247,49.331123,24.0,217.0,1.0
759,224.486968,37.242277,47.330567,46.818843,196.0,321.0,1.0
760,235.826381,26.596153,31.180947,41.712482,308.0,258.0,0.5
761,244.224477,14.619546,16.154434,30.957628,248.0,145.0,0.3
762,250.778355,2.061971,2.183568,6.240973,33.0,58.0,0.0
776,113.899226,11.685586,12.747141,27.045379,0.0,27.0,1.0
777,121.744036,23.913347,27.538375,40.124146,1.0,86.0,1.0
778,132.237172,34.995787,43.398593,46.164583,5.0,174.0,1.0
779,146.736273,44.044802,60.442729,49.156281,4.0,256.0,1.0
780,166.13861,49.64988,78.495481,50.483281,35.0,339.0,1.0
781,188.522067,50.316301,82.990147,50.62855,66.0,357.0,1.0
782,209.006935,45.819178,64.768111,49.638636,4.0,239.0,0.9
783,224.70483,37.47449,47.460312,47.1661,2.0,174.0,1.0
784,236.064346,26.793088,31.327274,42.131444,8.0,231.0,1.0
785,244.46881,14.78718,16.306194,31.48578,5.0,98.0,1.0
786,251.029693,2.197512,2.323559,6.732043,1.0,43.0,1.0
800,113.62305,11.797605,12.842283,27.529989,0.0,27.0,1.0
801,121.464491,24.057072,27.626568,40.539166,1.0,84.0,1.0
802,131.95839,35.180114,43.468512,46.514445,11.0,196.0,1.0
803,146.487827,44.277956,60.481142,49.467837,21.0,163.0,1.0
804,165.992414,49.927954,78.490583,50.777671,77.0,239.0,1.0
805,188.54564,50.60975,83.043319,50.92312,238.0,288.0,1.0
806,209.169969,46.090455,64.864328,49.951012,103.0,233.0,0.9
807,224.931192,37.707699,47.587164,47.518611,99.0,210.0,0.9
808,236.309655,26.989979,31.471258,42.556819,99.0,314.0,0.9
809,244.719524,14.954183,16.456198,32.023367,30.0,121.0,0.9
810,251.286816,2.332697,2.462737,7.236101,13.0,54.0,0.9
824,113.343863,11.914414,12.942241,28.034537,0.0,32.0,0.9
825,121.181999,24.205636,27.71966,40.96568,8.0,99.0,1.0
826,131.676865,35.369421,43.54325,46.871912,76.0,199.0,1.0
827,146.23762,44.516312,60.524278,49.785251,111.0,346.0,0.9
828,165.847631,50.21123,78.490232,51.077061,149.0,337.0,0.9
829,188.575616,50.907451,83.092274,51.222333,180.0,329.0,0.9
830,209.341955,46.364188,64.956836,50.26807,86.0,322.0,0.9
831,225.166061,37.941767,47.71099,47.876289,1.0,228.0,0.9
832,236.562255,27.186714,31.612894,42.988494,73.0,248.0,1.0
833,244.976538,15.120471,16.604242,32.570262,3.0,116.0,0.9
834,251.549628,2.467423,2.600925,7.753457,3.0,56.0,1.0
848,113.061746,12.035956,13.046939,28.559122,7.0,34.0,0.9
849,120.89662,24.35896,27.81747,41.4034,72.0,96.0,0.9
850,131.392621,35.563616,43.622756,47.236881,47.0,184.0,0.9
851,145.985642,44.759768,60.572168,50.108529,653.0,187.0,0.9
852,165.704279,50.499607,78.494429,51.381372,554.0,282.0,0.2
853,188.612109,51.209286,83.137068,51.526148,718.0,224.0,0.3
854,209.522987,46.640238,65.045732,50.589666,710.0,219.0,0.0
855,225.409441,38.176563,47.831815,48.238998,664.0,201.0,0.0
856,236.822091,27.383183,31.752075,43.426469,488.0,191.0,0.0
857,245.23977,15.285961,16.750485,33.126809,422.0,119.0,0.0
858,251.818031,2.601595,2.738128,8.285033,115.0,57.0,0.0
872,112.776781,12.162168,13.156302,29.104018,84.0,36.0,0.0
873,120.608407,24.516966,27.919989,41.852246,422.0,97.0,0.0
874,131.105679,35.762602,43.706831,47.609148,616.0,142.0,0.0
875,145.731881,45.008224,60.624617,50.437361,633.0,182.0,0.0
876,165.562374,50.792982,78.503087,51.690487,705.0,190.0,0.3
877,188.655232,51.515137,83.177631,51.834399,773.0,195.0,0.2
878,209.713158,46.918466,65.13086,50.9158,720.0,195.0,0.1
879,225.661332,38.411953,47.949618,48.606659,707.0,181.0,0.0
880,237.089102,27.579279,31.888912,43.870696,620.0,156.0,0.1
881,245.509132,15.450575,16.894707,33.692946,444.0,112.0,0.2
882,252.091927,2.735125,2.87417,8.831189,151.0,57.0,0.3
896,112.489047,12.292987,13.270284,29.669358,1.0,40.0,0.2
897,120.317416,24.679567,28.027037,42.311984,56.0,152.0,0.3
898,130.816057,35.966281,43.795568,47.988655,39.0,242.0,0.5
899,145.476318,45.261573,60.68163,50.771692,225.0,370.0,0.7
900,165.421928,51.091251,78.516107,52.004301,222.0,461.0,0.9
901,188.705102,51.824885,83.214066,52.146982,144.0,442.0,0.9
902,209.912558,47.19873,65.212481,51.246369,200.0,460.0,0.9
903,225.921729,38.647804,48.064321,48.979184,64.0,338.0,0.9
904,237.363227,27.774896,32.023193,44.321114,114.0,323.0,0.9
905,245.784535,15.614234,17.03697,34.268952,78.0,174.0,0.9
906,252.371213,2.867926,3.008999,9.392732,5.0,71.0,0.9
920,112.198624,12.428341,13.38868,30.255095,1.0,41.0,0.0
921,120.023695,24.846679,28.138639,42.782574,72.0,151.0,0.0
922,130.523769,36.174551,43.888726,48.375138,201.0,266.0,0.0
923,145.21893,45.519709,60.743076,51.111357,282.0,353.0,0.0
924,165.282949,51.39431,78.533491,52.322643,358.0,406.0,0.0
925,188.761835,52.138409,83.246494,52.463822,344.0,421.0,0.0
926,210.121276,47.48089,65.290379,51.581156,322.0,405.0,0.1
927,226.190623,38.883985,48.175956,49.356542,319.0,370.0,0.3
928,237.644396,27.969929,32.154962,44.777735,230.0,292.0,0.0
929,246.065885,15.776866,17.177201,34.85487,105.0,183.0,0.0
930,252.655786,2.999922,3.142567,9.970492,6.0,68.0,0.0
944,111.905587,12.56816,13.511567,30.861627,1.0,46.0,0.5
945,119.727296,25.018209,28.254533,43.263762,324.0,116.0,0.9
946,130.228827,36.38731,43.986257,48.768534,383.0,218.0,0.0
947,144.95969,45.782523,60.808771,51.45622,621.0,219.0,0.9
948,165.145441,51.702051,78.555125,52.645417,672.0,243.0,0.0
949,188.825548,52.455587,83.274919,52.784802,694.0,253.0,0.0
950,210.3394,47.764802,65.364691,51.920204,617.0,247.0,0.0
951,226.468001,39.120364,48.28455,49.738644,634.0,227.0,0.0
952,237.932538,28.164278,32.284228,45.240443,544.0,189.0,0.0
953,246.353088,15.938399,17.315363,35.45085,393.0,133.0,0.0
954,252.945539,3.13104,3.274765,10.565199,91.0,65.0,0.0
967,105.372149,0.059661,0.061858,0.225,0.0,0.0,0.9
968,111.61001,12.712366,13.638756,31.488729,3.0,37.0,0.9
969,119.428264,25.194066,28.374833,43.755433,222.0,110.0,0.9
970,129.93124,36.604449,44.088064,49.168527,197.0,202.0,0.7
971,144.698567,46.049902,60.878753,51.806186,235.0,336.0,0.5
972,165.009406,52.014368,78.580857,52.972465,635.0,233.0,0.7
973,188.89636,52.776297,83.299319,53.109799,343.0,336.0,0.5
974,210.567014,48.050325,65.435427,52.263288,109.0,382.0,0.5
975,226.753843,39.356814,48.389995,50.125322,425.0,243.0,0.9
976,238.227576,28.357843,32.410982,45.709309,201.0,218.0,0.5
977,246.646045,16.098764,17.451426,36.057005,99.0,144.0,0.7
978,253.240366,3.261211,3.405542,11.17783,10.0,70.0,0.9
991,105.070966,0.164533,0.170415,0.632838,0.0,0.0,0.3
992,111.311967,12.86088,13.770182,32.136592,6.0,39.0,0.6
993,119.126644,25.374152,28.499281,44.257247,41.0,105.0,0.9
994,129.631014,36.82586,44.194059,49.575041,526.0,172.0,0.9
995,144.435523,46.321733,60.952836,52.160991,575.0,226.0,0.0
996,164.874842,52.331152,78.610621,53.303753,672.0,236.0,0.2
997,188.97439,53.100416,83.319921,53.438692,694.0,245.0,0.0
998,210.804202,48.337316,65.502595,52.610452,301.0,379.0,0.0
999,227.048127,39.593205,48.492467,50.516585,639.0,220.0,0.8
1000,238.52943,28.550528,32.535166,46.184156,506.0,184.0,0.0
1001,246.944653,16.257896,17.585359,36.673446,379.0,131.0,0.0
1002,253.540157,3.390374,3.534914,11.809546,123.0,64.0,0.0
1015,104.767463,0.274174,0.283527,1.075459,0.0,0.0,0.5
1016,111.011529,13.01362,13.905718,32.805124,49.0,43.0,0.5
1017,118.82248,25.558367,28.627796,44.769059,77.0,109.0,0.0
1018,129.32815,37.051429,44.304058,49.987914,92.0,283.0,0.9
1019,144.170518,46.597899,61.030997,52.520538,177.0,201.0,0.9
1020,164.741741,52.652292,78.644461,53.639041,548.0,285.0,0.7
1021,189.05976,53.427819,83.336623,53.771368,544.0,318.0,0.5
1022,211.051045,48.625632,65.56624,52.961461,242.0,489.0,0.3
1023,227.350824,39.82941,48.591809,50.912311,639.0,224.0,0.9
1024,238.838017,28.742237,32.656721,46.664993,549.0,188.0,0.0
1025,247.24881,16.415733,17.717211,37.300453,84.0,181.0,0.0
1026,253.844799,3.518473,3.662717,12.461028,124.0,65.0,0.9
1039,104.461733,0.388584,0.401298,1.55563,0.0,0.0,0.3
1040,110.708764,13.170498,14.045331,33.49447,0.0,56.0,0.9
1041,118.515811,25.74661,28.76035,45.290653,5.0,187.0,0.9
1042,129.022649,37.281042,44.418019,50.406813,30.0,279.0,0.9
1043,143.903505,46.878284,61.113003,52.884738,209.0,384.0,0.5
1044,164.610093,52.977677,78.682077,53.978272,230.0,440.0,0.2
1045,189.152592,53.758381,83.34959,54.107742,286.0,466.0,0.3
1046,211.30762,48.915128,65.626501,53.316288,262.0,454.0,0.2
1047,227.661902,40.065304,48.688152,51.312412,215.0,407.0,0.2
1048,239.153247,28.93288,32.775771,47.151761,163.0,318.0,0.1
1049,247.558408,16.572217,17.846913,37.938112,70.0,198.0,0.1
1050,254.154181,3.645456,3.789028,13.133896,3.0,74.0,0.0
1063,104.153869,0.507751,0.523658,2.075655,0.0,0.0,0.0
