Unnamed: 0,Hoy,SD_Angle,SD_Position,vis,Shaded_Ratio,Unshaded_Ratio,PVG
1398,2938,41,0.1,0.60869565,0.3913,0.6087,351.0756537813462
1399,2939,12,0.02,0.08695652,0.8247,0.1753,279.6304692879623
1400,2940,73,-0.06,0.43478261,0.7215,0.2785,417.6146547685021
1401,2941,21,0.04,0.2173913,0.7012,0.2988,235.72400793233462
1402,2942,20,0.05,0.26086957,0.6504,0.3496,168.2661419445842
1403,2943,7,-0.05,0.30434783,0.7449,0.2551,155.43598169530415
1404,2944,1,-0.06,0.39130435,0.7358,0.2642,86.4550949765327
1405,2945,50,-0.02,0.17391304,0.002,0.998,88.06759884964823
1406,2946,33,0.06,0.34782609,0.0208,0.9792,15.306427149880587
1407,2947,25,0.08,0.47826087,0.0163,0.9837,0.0
1408,2958,18,-0.06,0.39130435,0.0178,0.9822,7.212246355193525
1409,2959,37,0.02,0.13043478,0.0061,0.9939,80.11109265301174
1410,2960,13,-0.08,0.52173913,0.784,0.216,119.49569793029022
1411,2961,3,-0.13,0.82608696,0.3369,0.6631,151.3369767175865
1412,2962,66,0.11,0.73913043,0.3364,0.6636,416.5718504482581
1413,2963,31,-0.05,0.34782609,0.7668,0.2332,389.4995552728818
1414,2964,39,0.05,0.26086957,0.6423,0.3577,406.39399738667794
1415,2965,54,-0.01,0.13043478,0.939,0.061,438.29614035402125
1416,2966,53,-0.05,0.34782609,0.8013,0.1987,391.68946908377495
1417,2967,35,-0.08,0.52173913,0.654,0.346,265.24649400742766
1418,2968,11,-0.03,0.17391304,0.8928,0.1072,108.12080174202573
1419,2969,30,0.05,0.26086957,0.0152,0.9848,68.78253581123147
1420,2970,22,-0.02,0.13043478,0.0097,0.9903,13.63964250066073
1421,2971,43,-0.05,0.34782609,0.0041,0.9959,0.0
1422,2982,14,-0.03,0.17391304,0.0147,0.9853,34.831372728690916
1423,2983,64,-0.06,0.39130435,0.0005,0.9995,92.12600228318477
1424,2984,39,-0.02,0.13043478,0.8521,0.1479,141.5979839219881
1425,2985,46,-0.06,0.39130435,0.783,0.217,241.04400584704157
1426,2986,8,0.09,0.52173913,0.4461,0.5539,214.84690504758407
1427,2987,19,-0.04,0.26086957,0.8054,0.1946,280.3469592849128
1428,2988,54,-0.05,0.34782609,0.781,0.219,325.11125380163634
1429,2989,34,-0.08,0.52173913,0.5823,0.4177,333.8837439081354
1430,2990,49,-0.02,0.17391304,0.9385,0.0615,221.35063539137906
1431,2991,28,0.11,0.69565217,0.3521,0.6479,138.30209357801235
1432,2992,0,-0.1,0.65217391,0.5772,0.4228,68.18654923303689
1433,2993,34,-0.07,0.43478261,0.0097,0.9903,56.22958888063209
1434,2994,6,0.08,0.47826087,0.0178,0.9822,15.26125451551026
1435,2995,41,0.08,0.47826087,0.0173,0.9827,0.0
1436,3006,77,-0.01,0.47826087,0.0178,0.9822,48.37492294180604
1437,3007,12,0.05,0.26086957,0.0086,0.9914,56.9535635354257
1438,3008,35,0.0,0.13043478,0.8516,0.1484,163.46251423841116
1439,3009,43,0.04,0.2173913,0.7256,0.2744,258.82164256689316
1440,3010,84,0.11,0.82608696,0.3364,0.6636,369.1309624782638
1441,3011,43,0.12,0.73913043,0.2454,0.7546,390.7397942296238
1442,3012,29,-0.06,0.39130435,0.7017,0.2983,352.0017500767908
1443,3013,14,0.1,0.60869565,0.3445,0.6555,283.27740536107245
1444,3014,38,-0.09,0.56521739,0.5523,0.4477,322.7727414116434
1445,3015,41,-0.06,0.39130435,0.7576,0.2424,247.540207155957
1446,3016,55,0.06,0.39130435,0.6448,0.3552,162.2166861203977
1447,3017,55,-0.06,0.39130435,0.0071,0.9929,82.38114686524332
1448,3018,47,-0.09,0.56521739,0.0137,0.9863,21.082521850743227
1449,3019,82,-0.07,0.47826087,0.0056,0.9944,0.4984196912428062
1450,3030,0,-0.05,0.30434783,0.0158,0.9842,26.972897134107747
1451,3031,75,-0.04,0.34782609,0.0046,0.9954,84.74279457803509
1452,3032,40,0.03,0.13043478,0.7637,0.2363,149.53263971040556
1453,3033,36,-0.01,0.08695652,0.9238,0.0762,217.819499582475
1454,3034,47,-0.06,0.39130435,0.7561,0.2439,291.8886544011006
1455,3035,18,0.1,0.60869565,0.3613,0.6387,265.2690286460068
1456,3036,26,0.06,0.34782609,0.5828,0.4172,317.72933247668936
1457,3037,60,-0.05,0.34782609,0.7993,0.2007,382.8784526173669
1458,3038,49,-0.07,0.47826087,0.6855,0.3145,325.96724805361214
1459,3039,27,-0.08,0.52173913,0.6362,0.3638,203.37370081763945
1460,3040,43,0.0,0.17391304,0.8892,0.1108,146.6692255187271
1461,3041,77,0.01,0.34782609,0.0198,0.9802,80.35661969108547
1462,3042,60,-0.04,0.30434783,0.0086,0.9914,23.770586533459394
1463,3043,74,-0.02,0.34782609,0.0183,0.9817,0.3499247399037582
1464,3054,75,0.07,0.56521739,0.0076,0.9924,40.51094558365965
1465,3055,70,-0.08,0.52173913,0.0081,0.9919,83.91714508644168
1466,3056,62,0.02,0.2173913,0.7744,0.2256,153.75729119730585
1467,3057,52,0.0,0.2173913,0.9238,0.0762,198.14867354535045
1468,3058,52,0.14,0.91304348,0.1717,0.8283,267.3003961926403
1469,3059,1,0.12,0.73913043,0.2454,0.7546,164.97388186142078
1470,3060,2,-0.1,0.65217391,0.4045,0.5955,206.5807502568227
1471,3061,47,0.0,0.17391304,0.939,0.061,252.13342306058362
1472,3062,32,0.04,0.2173913,0.7083,0.2917,251.97026335487877
1473,3063,14,-0.1,0.65217391,0.4949,0.5051,189.88077976385478
1474,3064,42,-0.09,0.56521739,0.7464,0.2536,151.3731988345063
1475,3065,0,0.05,0.26086957,0.0132,0.9868,44.984159341713685
1476,3066,21,0.06,0.34782609,0.0137,0.9863,18.85577676827832
1477,3067,68,0.04,0.30434783,0.0066,0.9934,0.3283375978432893
1478,3078,11,0.04,0.2173913,0.0132,0.9868,28.60914975428169
1479,3079,72,-0.02,0.34782609,0.0168,0.9832,117.02718589316797
1480,3080,14,-0.05,0.30434783,0.8267,0.1733,103.71028481276318
1481,3081,57,0.02,0.2173913,0.8232,0.1768,283.55789115870897
1482,3082,14,-0.12,0.7826087,0.374,0.626,231.22465752466604
1483,3083,9,-0.08,0.52173913,0.5544,0.4456,249.3179490814828
1484,3084,40,-0.07,0.47826087,0.6621,0.3379,373.55157896789575
1485,3085,2,-0.01,0.04347826,0.939,0.061,205.43250978756825
1486,3086,49,-0.04,0.26086957,0.8592,0.1408,340.9686016013452
1487,3087,47,0.03,0.17391304,0.7607,0.2393,239.60046599058387
1488,3088,70,-0.04,0.34782609,0.8699,0.1301,155.98017573731744
1489,3089,8,-0.03,0.17391304,0.0163,0.9837,40.43807741489471
1490,3090,25,-0.04,0.26086957,0.0152,0.9848,20.073628732037573
1491,3091,48,0.0,0.17391304,0.0147,0.9853,0.09161779600702187
1492,3102,12,0.03,0.13043478,0.0168,0.9832,36.01507640734898
1493,3103,31,-0.03,0.2173913,0.0051,0.9949,84.23784437054574
1494,3104,12,-0.11,0.69565217,0.7825,0.2175,104.58995341963296
1495,3105,54,0.02,0.2173913,0.8232,0.1768,264.47553022413825
1496,3106,32,0.12,0.73913043,0.2815,0.7185,230.56206893399283
1497,3107,47,-0.09,0.56521739,0.5722,0.4278,362.2973403182408
1498,3108,62,0.12,0.7826087,0.2261,0.7739,424.39503618245203
1499,3109,9,-0.03,0.17391304,0.8399,0.1601,247.0306937890384
1500,3110,9,0.04,0.2173913,0.7134,0.2866,217.29172707610505
1501,3111,56,0.01,0.17391304,0.8674,0.1326,278.638997146478
1502,3112,30,-0.03,0.2173913,0.873,0.127,141.52431386384472
1503,3113,72,0.03,0.34782609,0.0142,0.9858,91.64710384076442
1504,3114,70,0.07,0.52173913,0.0081,0.9919,26.611868664331784
1505,3115,69,-0.06,0.43478261,0.0086,0.9914,0.2894583345101641
1506,3126,70,0.04,0.30434783,0.0097,0.9903,39.80013924410984
1507,3127,30,0.07,0.39130435,0.0147,0.9853,63.55622189261829
1508,3128,44,-0.01,0.13043478,0.7957,0.2043,179.14579880874794
1509,3129,59,-0.04,0.26086957,0.8953,0.1047,309.15761969314036
1510,3130,33,-0.07,0.43478261,0.7017,0.2983,279.07510990590384
1511,3131,52,-0.05,0.34782609,0.8039,0.1961,305.07781378071616
1512,3132,5,0.05,0.26086957,0.6423,0.3577,236.1276626550386
1513,3133,74,0.08,0.56521739,0.4634,0.5366,434.3222625055977
1514,3134,47,-0.06,0.39130435,0.751,0.249,365.9785922267698
1515,3135,3,-0.09,0.56521739,0.5417,0.4583,131.75836465610973
1516,3136,65,-0.04,0.34782609,0.8714,0.1286,210.282398125579
1517,3137,0,0.02,0.08695652,0.0005,0.9995,36.6138233250698
1518,3138,77,0.01,0.34782609,0.0178,0.9822,30.373095989670425
1519,3139,24,-0.03,0.2173913,0.0188,0.9812,0.41421631209011356
1520,3150,17,-0.05,0.30434783,0.0168,0.9832,39.69251231402465
1521,3151,2,0.04,0.2173913,0.0163,0.9837,65.44349407556034
1522,3152,20,0.07,0.39130435,0.7424,0.2576,113.259818897056
1523,3153,74,-0.08,0.56521739,0.7246,0.2754,190.18743694196465
1524,3154,54,-0.09,0.60869565,0.6255,0.3745,166.52834050083666
1525,3155,73,-0.05,0.34782609,0.8216,0.1784,188.32130336062139
1526,3156,19,0.03,0.13043478,0.7612,0.2388,178.99617428147343
1527,3157,43,0.0,0.17391304,0.939,0.061,167.66410576269791
1528,3158,7,0.06,0.34782609,0.6006,0.3994,138.35010880975162
1529,3159,7,-0.1,0.65217391,0.4898,0.5102,119.44660682746357
1530,3160,53,-0.02,0.17391304,0.8577,0.1423,98.12833308471988
1531,3161,56,0.06,0.39130435,0.0213,0.9787,88.23590750455826
1532,3162,55,0.01,0.17391304,0.0066,0.9934,26.970940429421848
1533,3163,55,0.08,0.52173913,0.002,0.998,0.9882435194604761
1534,3174,57,0.0,0.26086957,0.0091,0.9909,47.2153830457022
1535,3175,64,-0.04,0.34782609,0.0097,0.9903,118.2075755284342
1536,3176,90,-0.07,0.52173913,0.7642,0.2358,218.44557715594865
1537,3177,29,-0.09,0.56521739,0.6519,0.3481,219.70104536570844
1538,3178,38,0.1,0.60869565,0.3913,0.6087,307.75650264733406
1539,3179,40,0.1,0.60869565,0.3608,0.6392,361.24577869809144
1540,3180,69,-0.01,0.26086957,0.9395,0.0605,414.245611730242
1541,3181,82,0.12,0.7826087,0.2256,0.7744,409.3421119969067
1542,3182,19,-0.02,0.13043478,0.94,0.06,245.25740979613383
1543,3183,19,0.05,0.26086957,0.6601,0.3399,174.6870882050489
1544,3184,55,-0.05,0.34782609,0.8547,0.1453,164.09155911853952
1545,3185,3,-0.01,0.04347826,0.0005,0.9995,42.797677541207435
1546,3186,1,-0.07,0.43478261,0.0102,0.9898,17.47812791550155
1547,3187,15,0.03,0.13043478,0.0046,0.9954,0.7708531774559328
1548,3198,72,0.0,0.34782609,0.0132,0.9868,50.7204292324327
1549,3199,43,0.08,0.47826087,0.0163,0.9837,92.70871860711202
1550,3200,2,-0.11,0.73913043,0.7637,0.2363,78.70916744307696
1551,3201,14,0.02,0.08695652,0.8084,0.1916,169.71827717193437
1552,3202,2,-0.12,0.7826087,0.3557,0.6443,161.1709949944475
1553,3203,22,0.03,0.13043478,0.7663,0.2337,287.2106624611055
1554,3204,23,-0.04,0.26086957,0.8206,0.1794,305.0710411906944
1555,3205,69,0.06,0.47826087,0.5823,0.4177,359.21842413682043
1556,3206,23,-0.08,0.52173913,0.6204,0.3796,223.46042729610514
1557,3207,72,0.14,0.91304348,0.1936,0.8064,270.82929818851744
1558,3208,0,-0.02,0.13043478,0.8572,0.1428,72.29010290489938
1559,3209,44,0.06,0.34782609,0.0015,0.9985,71.92121660055848
1560,3210,48,0.0,0.17391304,0.0158,0.9842,26.590544209523202
1561,3211,46,-0.02,0.17391304,0.0152,0.9848,0.926152614294122
1562,3222,63,0.03,0.30434783,0.0122,0.9878,39.04284335692313
1563,3223,48,-0.07,0.47826087,0.0122,0.9878,96.765905693985
1564,3224,5,0.03,0.13043478,0.7383,0.2617,79.08317639279308
1565,3225,22,-0.02,0.13043478,0.906,0.094,207.47284801145818
1566,3226,5,-0.06,0.39130435,0.7033,0.2967,185.30351824499505
1567,3227,23,-0.07,0.43478261,0.6509,0.3491,320.4532283672096
1568,3228,21,-0.07,0.43478261,0.6423,0.3577,313.8842023281547
1569,3229,71,0.1,0.65217391,0.3445,0.6555,435.1578227473931
1570,3230,39,-0.04,0.26086957,0.8638,0.1362,328.33302136327785
1571,3231,79,-0.02,0.34782609,0.9212,0.0788,262.61600487723706
1572,3232,52,0.01,0.17391304,0.8018,0.1982,154.13330927021767
1573,3233,28,0.07,0.39130435,0.0158,0.9842,57.03414534444686
1574,3234,84,-0.04,0.39130435,0.0051,0.9949,34.49167347030586
1575,3235,11,0.03,0.13043478,0.0015,0.9985,0.7413753831538339
1576,3246,37,-0.01,0.08695652,0.0117,0.9883,45.88301948656211
1577,3247,0,-0.05,0.30434783,0.0178,0.9822,47.22949892332506
1578,3248,14,-0.05,0.30434783,0.7398,0.2602,112.356772591217
1579,3249,37,-0.09,0.56521739,0.6789,0.3211,239.589022488474
1580,3250,4,0.02,0.08695652,0.8303,0.1697,201.51361485268583
1581,3251,41,0.03,0.13043478,0.7663,0.2337,325.2075681729499
1582,3252,42,0.05,0.26086957,0.6423,0.3577,304.9881614860358
1583,3253,11,-0.07,0.43478261,0.622,0.378,229.4782218016152
1584,3254,58,-0.03,0.2173913,0.938,0.062,251.5535303380167
1585,3255,5,-0.07,0.43478261,0.6626,0.3374,138.560585954615
1586,3256,61,-0.04,0.30434783,0.8425,0.1575,128.03805670848027
1587,3257,64,0.0,0.30434783,0.0122,0.9878,93.40802472096696
1588,3258,52,0.03,0.2173913,0.0,1.0,27.363737583019127
1589,3259,0,0.03,0.13043478,0.0173,0.9827,0.68297368630116
1590,3269,70,-0.05,0.34782609,0.0046,0.9954,14.198519460655712
1591,3270,35,-0.05,0.34782609,0.0102,0.9898,38.49098279364548
1592,3271,60,0.02,0.2173913,0.0158,0.9842,81.39711116289295
1593,3272,28,-0.09,0.56521739,0.7358,0.2642,110.06598182351652
1594,3273,51,0.02,0.17391304,0.8084,0.1916,143.1838972531388
1595,3274,27,0.01,0.0,0.8669,0.1331,173.7595087557834
1596,3275,47,0.12,0.73913043,0.2449,0.7551,171.02723834746527
1597,3276,54,-0.05,0.34782609,0.8008,0.1992,176.05322317987023
1598,3277,8,-0.09,0.56521739,0.4832,0.5168,124.66426685496009
1599,3278,16,0.04,0.2173913,0.7124,0.2876,197.79276834684933
1600,3279,29,0.02,0.08695652,0.815,0.185,195.54508079596164
1601,3280,88,-0.08,0.56521739,0.7942,0.2058,157.56291625591246
1602,3281,45,0.03,0.17391304,0.0183,0.9817,75.45253788358694
1603,3282,36,-0.02,0.13043478,0.0025,0.9975,25.4808505128578
1604,3283,57,0.03,0.26086957,0.0152,0.9848,1.965602919746851
1605,3293,67,-0.05,0.34782609,0.0173,0.9827,15.18600799528451
1606,3294,63,-0.03,0.26086957,0.0091,0.9909,52.01050662602504
1607,3295,5,0.05,0.26086957,0.0005,0.9995,51.881520225343436
1608,3296,49,-0.06,0.39130435,0.7358,0.2642,197.91661910872313
1609,3297,56,0.01,0.17391304,0.8557,0.1443,271.3293908950269
1610,3298,7,0.09,0.52173913,0.4278,0.5722,199.2396917378116
1611,3299,72,0.14,0.91304348,0.1291,0.8709,430.4635881715126
1612,3300,5,0.11,0.69565217,0.2856,0.7144,213.0264064911495
1613,3301,27,0.05,0.26086957,0.6418,0.3582,306.0551378177391
1614,3302,47,-0.08,0.52173913,0.6367,0.3633,326.9048258289394
1615,3303,67,-0.03,0.26086957,0.8999,0.1001,272.4007080489517
1616,3304,37,0.05,0.26086957,0.6728,0.3272,162.0775732168415
1617,3305,67,-0.04,0.34782609,0.0071,0.9929,94.5426072302895
1618,3306,38,0.06,0.34782609,0.0081,0.9919,25.86741543493157
1619,3307,51,0.04,0.26086957,0.0097,0.9903,1.4337398237119872
1620,3317,84,0.02,0.47826087,0.0,1.0,19.324802583492055
1621,3318,21,-0.05,0.30434783,0.0158,0.9842,37.03697873564229
1622,3319,0,0.03,0.13043478,0.0,1.0,35.026235264324384
1623,3320,66,-0.08,0.52173913,0.7353,0.2647,182.98442556141995
1624,3321,55,-0.11,0.69565217,0.6143,0.3857,296.9794782881505
1625,3322,25,-0.1,0.65217391,0.5188,0.4812,275.17027249513006
1626,3323,53,-0.06,0.39130435,0.7647,0.2353,409.5554836375744
1627,3324,56,-0.02,0.17391304,0.9395,0.0605,425.6474373930183
1628,3325,35,0.01,0.04347826,0.8796,0.1204,357.068315343841
1629,3326,90,-0.11,0.73913043,0.4832,0.5168,377.8578511658629
1630,3327,90,-0.07,0.52173913,0.7642,0.2358,316.24025105515193
1631,3328,13,0.05,0.26086957,0.6758,0.3242,102.64072241642039
1632,3329,57,-0.02,0.26086957,0.0005,0.9995,100.74779276820078
1633,3330,45,-0.07,0.47826087,0.002,0.998,24.14804557104791
1634,3331,0,0.04,0.2173913,0.0076,0.9924,1.018700841288457
1635,3341,26,0.09,0.56521739,0.0152,0.9848,6.992288272141828
1636,3342,64,0.05,0.56521739,0.0152,0.9848,43.1815056949201
1637,3343,59,-0.08,0.52173913,0.0193,0.9807,118.28473386292018
1638,3344,51,-0.07,0.47826087,0.7322,0.2678,203.95166083763485
1639,3345,25,0.07,0.39130435,0.5655,0.4345,219.30365849510497
1640,3346,35,-0.03,0.2173913,0.9197,0.0803,312.2899484749852
1641,3347,61,-0.03,0.2173913,0.938,0.062,437.72741451787203
1642,3348,42,0.0,0.17391304,0.9395,0.0605,419.7669642650284
1643,3349,5,-0.06,0.39130435,0.6616,0.3384,228.7662078828481
1644,3350,74,-0.02,0.34782609,0.9197,0.0803,419.0777806235309
1645,3351,42,-0.06,0.39130435,0.7922,0.2078,279.04169366729343
1646,3352,58,-0.1,0.65217391,0.7612,0.2388,220.3299300213998
1647,3353,37,-0.04,0.26086957,0.0,1.0,82.27342711600969
1648,3354,32,0.09,0.56521739,0.0102,0.9898,17.030960902952714
1649,3355,32,-0.08,0.52173913,0.0051,0.9949,1.613556653710531
1650,3365,85,0.02,0.56521739,0.0137,0.9863,15.106060161892843
1651,3366,32,0.06,0.34782609,0.0112,0.9888,12.991925381706395
1652,3367,13,-0.04,0.26086957,0.0132,0.9868,30.860220413006452
1653,3368,13,-0.1,0.65217391,0.7312,0.2688,101.87219338871479
1654,3369,12,-0.11,0.69565217,0.5229,0.4771,137.72110980261004
1655,3370,72,-0.03,0.30434783,0.9197,0.0803,402.9285425258793
1656,3371,49,0.1,0.60869565,0.3608,0.6392,404.12862605748535
1657,3372,78,0.08,0.56521739,0.4639,0.5361,462.38434945440173
1658,3373,49,0.0,0.17391304,0.939,0.061,401.1377667023314
1659,3374,45,0.02,0.13043478,0.8064,0.1936,367.7758227031277
1660,3375,44,-0.06,0.39130435,0.813,0.187,275.76765515613414
1661,3376,18,0.03,0.13043478,0.718,0.282,122.4223498034644
1662,3377,83,0.04,0.52173913,0.0107,0.9893,132.19267752584832
1663,3378,45,0.08,0.47826087,0.0152,0.9848,23.955398622682967
1664,3379,60,-0.02,0.26086957,0.0132,0.9868,1.8836787727953106
1665,3389,16,0.09,0.56521739,0.0183,0.9817,13.508134719112869
1666,3390,10,-0.01,0.04347826,0.0036,0.9964,34.249041302647534
1667,3391,47,-0.02,0.17391304,0.0173,0.9827,104.02008954217713
1668,3392,14,-0.03,0.17391304,0.7307,0.2693,118.84790962145146
1669,3393,67,-0.01,0.26086957,0.8887,0.1113,298.34325346807765
1670,3394,61,-0.07,0.47826087,0.7556,0.2444,364.03809651136845
1671,3395,76,0.09,0.69565217,0.3994,0.6006,418.7243991335328
1672,3396,32,0.06,0.34782609,0.5828,0.4172,341.7083625861257
1673,3397,37,0.0,0.13043478,0.939,0.061,342.5901315455142
1674,3398,14,0.05,0.26086957,0.6372,0.3628,214.32002880209492
1675,3399,55,-0.02,0.17391304,0.9029,0.0971,251.46982715622755
1676,3400,64,0.03,0.30434783,0.7104,0.2896,160.70032468013346
1677,3401,39,-0.06,0.39130435,0.0147,0.9853,69.02034383542629
1678,3402,68,0.04,0.30434783,0.0041,0.9959,47.457026960897174
1679,3403,16,0.03,0.13043478,0.0168,0.9832,1.1589954232201058
1680,3413,12,-0.07,0.43478261,0.0183,0.9817,8.354875725387942
1681,3414,72,-0.06,0.43478261,0.0163,0.9837,46.92372582429088
1682,3415,74,0.03,0.39130435,0.0097,0.9903,142.2321755869054
1683,3416,10,-0.1,0.65217391,0.7287,0.2713,82.02129813468828
1684,3417,68,-0.05,0.34782609,0.8791,0.1209,301.197940667821
1685,3418,48,0.03,0.17391304,0.7597,0.2403,343.3891863644067
1686,3419,51,-0.06,0.39130435,0.7632,0.2368,406.3442206913155
1687,3420,23,-0.06,0.39130435,0.7215,0.2785,241.98988967195018
1688,3421,22,0.03,0.13043478,0.7607,0.2393,242.56293795587976
1689,3422,38,0.0,0.13043478,0.9202,0.0798,306.92740022506695
1690,3423,56,-0.01,0.13043478,0.9029,0.0971,312.1504510130934
1691,3424,28,-0.05,0.30434783,0.8003,0.1997,133.5054441594996
1692,3425,22,0.02,0.08695652,0.0152,0.9848,61.20144055964361
1693,3426,31,-0.03,0.2173913,0.0081,0.9919,21.147082331997215
1694,3427,1,-0.09,0.56521739,0.0097,0.9903,1.30943081481922
1695,3437,63,0.03,0.30434783,0.0081,0.9919,8.73986445169865
1696,3438,37,-0.03,0.2173913,0.0132,0.9868,7.53305823056394
1697,3439,14,0.06,0.34782609,0.0137,0.9863,32.13293703464898
1698,3440,43,0.06,0.34782609,0.7282,0.2719,170.17071286302505
1699,3441,71,-0.09,0.60869565,0.7551,0.2449,231.16792847414183
1700,3442,22,-0.05,0.30434783,0.7973,0.2027,196.2149299636832
1701,3443,50,-0.04,0.26086957,0.8791,0.1209,252.56385896667322
1702,3444,3,-0.08,0.52173913,0.5432,0.4568,121.24482124481266
1703,3445,42,-0.06,0.39130435,0.7597,0.2403,323.6519160277458
1704,3446,65,-0.05,0.34782609,0.8394,0.1606,233.75696246406252
1705,3447,37,-0.03,0.2173913,0.9024,0.0976,75.12308714276071
1706,3448,86,-0.08,0.56521739,0.7708,0.2292,62.86308626734598
1707,3449,35,-0.07,0.43478261,0.0193,0.9807,42.08972528580415
1708,3450,26,0.05,0.26086957,0.0097,0.9903,21.32741108508658
1709,3451,10,-0.08,0.52173913,0.0122,0.9878,1.7044433799366288
1710,3461,51,0.02,0.17391304,0.0168,0.9832,17.281571715682833
1711,3462,29,-0.01,0.08695652,0.0076,0.9924,41.41001376520567
1712,3463,4,-0.02,0.13043478,0.0,1.0,58.90762528861762
1713,3464,42,0.05,0.26086957,0.0158,0.9842,141.2692231892796
1714,3465,54,0.01,0.17391304,0.8399,0.1601,209.61988374581045
1715,3466,8,0.04,0.2173913,0.7063,0.2937,126.7674861140384
1716,3467,74,-0.05,0.34782609,0.8201,0.1799,155.20934838157933
1717,3468,48,0.03,0.17391304,0.7612,0.2388,175.80016986621524
1718,3469,24,0.07,0.39130435,0.5224,0.4776,120.42458984629101
1719,3470,39,-0.05,0.34782609,0.8232,0.1768,193.2523797724962
1720,3471,55,0.05,0.34782609,0.6484,0.3516,114.97550463846379
1721,3472,17,-0.07,0.43478261,0.7871,0.2129,87.38790494462769
1722,3473,72,0.0,0.34782609,0.0091,0.9909,75.29333211585963
1723,3474,6,0.03,0.13043478,0.0137,0.9863,18.40923891718096
1724,3475,59,0.05,0.47826087,0.0178,0.9822,3.299046821622786
1725,3485,12,0.06,0.34782609,0.0163,0.9837,13.481604795244646
1726,3486,71,-0.04,0.34782609,0.0086,0.9914,54.664128105061366
1727,3487,52,-0.1,0.65217391,0.0041,0.9959,101.17113306175848
1728,3488,46,0.03,0.17391304,0.003,0.997,184.4788744185047
1729,3489,71,-0.08,0.52173913,0.7922,0.2078,306.78332863707743
1730,3490,10,-0.03,0.17391304,0.8684,0.1316,196.9631438654968
1731,3491,38,-0.03,0.2173913,0.9187,0.0813,371.13164560546386
1732,3492,26,0.01,0.0,0.8801,0.1199,335.12486221491633
1733,3493,59,-0.06,0.39130435,0.7586,0.2414,398.69867963952197
1734,3494,14,-0.04,0.26086957,0.8069,0.1931,227.64764207416385
1735,3495,55,-0.03,0.2173913,0.9019,0.0981,281.60536273804814
1736,3496,23,-0.06,0.39130435,0.7749,0.2251,128.19457270496008
1737,3497,50,0.09,0.56521739,0.0086,0.9914,85.05599164565173
1738,3498,6,0.05,0.26086957,0.0127,0.9873,19.059272820075137
1739,3499,5,0.06,0.34782609,0.0015,0.9985,2.0687911266138257
1740,3509,65,0.05,0.60869565,0.0051,0.9949,12.096520203130792
1741,3510,40,-0.02,0.13043478,0.0112,0.9888,26.44373845100414
1742,3511,31,0.07,0.39130435,0.0091,0.9909,65.34019885961455
1743,3512,80,-0.06,0.52173913,0.0,1.0,244.63508544841312
1744,3513,73,-0.07,0.47826087,0.842,0.158,242.9466928580039
1745,3514,49,-0.05,0.34782609,0.8638,0.1362,288.6401079630516
1746,3515,70,-0.03,0.30434783,0.9177,0.0823,429.66966253913387
1747,3516,22,-0.09,0.56521739,0.5432,0.4568,291.69156458833135
1748,3517,19,0.05,0.26086957,0.6413,0.3587,289.3786183630546
1749,3518,20,-0.05,0.30434783,0.7693,0.2307,257.01812995554303
