,Hoy,SD_Angle,SD_Position
860,8608.0,15.0,-0.1
861,8624.0,32.0,-0.1
862,8625.0,53.0,0.03
863,8626.0,40.0,-0.03
864,8627.0,67.0,0.1
865,8628.0,48.0,0.1
866,8629.0,37.0,-0.06
867,8630.0,89.0,-0.07
868,8631.0,28.0,-0.04
869,8632.0,20.0,0.06
870,8648.0,7.0,-0.05
871,8649.0,70.0,-0.05
872,8650.0,13.0,-0.05
873,8651.0,19.0,0.13
874,8652.0,80.0,0.11
875,8653.0,20.0,0.02
876,8654.0,4.0,0.02
877,8655.0,74.0,-0.07
878,8656.0,44.0,0.02
879,8672.0,1.0,-0.05
880,8673.0,76.0,-0.08
881,8674.0,30.0,-0.07
882,8675.0,73.0,-0.01
883,8676.0,54.0,-0.02
884,8677.0,42.0,-0.08
885,8678.0,87.0,-0.12
886,8679.0,62.0,-0.02
887,8680.0,80.0,-0.04
888,8696.0,46.0,-0.11
889,8697.0,25.0,-0.09
890,8698.0,0.0,-0.07
891,8699.0,18.0,0.14
892,8700.0,17.0,0.01
893,8701.0,32.0,-0.0
894,8702.0,56.0,0.01
