Unnamed: 0,Hoy,SD_Angle,SD_Position,Shaded_Ratio,Unshaded_Ratio
2590,4976,75,-0.06,0.017785,0.982215
2591,4977,16,0.06,0.016768,0.983232
2592,4978,0,-0.08,0.011687,0.988313
2593,4979,83,-0.01,0.400407,0.599593
2594,4980,56,0.02,0.497967,0.502033
2595,4981,33,0.07,0.212907,0.787093
2596,4982,59,0.07,0.240346,0.759654
2597,4983,46,-0.04,0.012195,0.987805
2598,4984,49,0.07,0.014228,0.985772
2599,4985,63,-0.02,0.008638,0.991362
2600,4986,36,-0.08,0.018293,0.981707
2601,4987,6,0.08,0.01626,0.98374
2602,4998,58,0.04,0.014228,0.985772
2603,4999,20,0.03,0.01626,0.98374
2604,5000,0,-0.06,0.014736,0.985264
2605,5001,18,-0.04,0,1
2606,5002,50,-0.01,0.011687,0.988313
2607,5003,24,0.07,0.256098,0.743902
2608,5004,34,-0.05,0.629065,0.370935
2609,5005,73,0.02,0.508638,0.491362
2610,5006,35,0.05,0.286585,0.713415
2611,5007,61,0.06,0.011687,0.988313
2612,5008,30,0.07,0.014736,0.985264
2613,5009,55,-0.07,0.007622,0.992378
2614,5010,52,0.05,0.009654,0.990346
2615,5011,10,-0.1,0.000508,0.999492
2616,5022,29,-0.06,0.002033,0.997967
2617,5023,46,-0.05,0.018801,0.981199
2618,5024,57,-0.02,0.018293,0.981707
2619,5025,42,-0.03,0.014228,0.985772
2620,5026,10,-0.03,0.012195,0.987805
2621,5027,7,0.05,0.337398,0.662602
2622,5028,13,-0.07,0.666667,0.333333
2623,5029,26,-0.09,0.661585,0.338415
2624,5030,60,0,0.518293,0.481707
2625,5031,28,0.05,0.015752,0.984248
2626,5032,16,-0.02,0.018293,0.981707
2627,5033,46,0,0.006098,0.993902
2628,5034,12,0.03,0.00813,0.99187
2629,5035,40,-0.07,0.006098,0.993902
2630,5046,31,-0.07,0.006098,0.993902
2631,5047,47,-0.09,0.009146,0.990854
2632,5048,36,0.05,0.011179,0.988821
2633,5049,21,0.03,0.010671,0.989329
2634,5050,57,-0.04,0.014228,0.985772
2635,5051,49,0.03,0.441057,0.558943
2636,5052,62,0.04,0.443089,0.556911
2637,5053,90,-0.04,0.661585,0.338415
2638,5054,50,0.06,0.311992,0.688008
2639,5055,46,0.03,0.00813,0.99187
2640,5056,76,-0.05,0.01626,0.98374
2641,5057,51,-0.05,0.011687,0.988313
2642,5058,14,-0.07,0.012195,0.987805
2643,5059,39,0.06,0.005081,0.994919
2644,5070,54,-0.07,0.017276,0.982724
2645,5071,0,0.06,0.013211,0.986789
2646,5072,0,-0.07,0.010163,0.989837
2647,5073,55,0.03,0.018293,0.981707
2648,5074,53,-0.04,0.010163,0.989837
2649,5075,56,0.03,0.469004,0.530996
2650,5076,1,-0.05,0.705285,0.294715
2651,5077,21,-0.05,0.700203,0.299797
2652,5078,63,0.06,0.337398,0.662602
2653,5079,0,-0.04,0.424289,0.575711
2654,5080,7,0,0.006098,0.993902
2655,5081,28,0.1,0.019817,0.980183
2656,5082,50,0.04,0.009654,0.990346
2657,5083,40,-0.05,0.017276,0.982724
2658,5094,68,-0.06,0.002033,0.997967
2659,5095,48,-0.05,0.006606,0.993394
2660,5096,22,-0.04,0.007114,0.992886
2661,5097,18,-0.04,0.011179,0.988821
2662,5098,29,-0.07,0.440041,0.559959
2663,5099,88,-0.07,0.604167,0.395833
2664,5100,43,0.04,0.479675,0.520325
2665,5101,33,-0.1,0.719004,0.280996
2666,5102,49,0.03,0.489329,0.510671
2667,5103,32,-0.02,0.425305,0.574695
2668,5104,37,0.01,0.013211,0.986789
2669,5105,56,0.01,0.006606,0.993394
2670,5106,0,-0.06,0.015752,0.984248
2671,5107,42,-0.02,0.013211,0.986789
2672,5118,3,-0.05,0.011687,0.988313
2673,5119,27,0,0.003557,0.996443
2674,5120,25,0.05,0.006098,0.993902
2675,5121,30,0,0.014736,0.985264
2676,5122,26,-0.08,0.440041,0.559959
2677,5123,54,0.01,0.604167,0.395833
2678,5124,8,-0.12,0.443089,0.556911
2679,5125,27,0,0.719512,0.280488
2680,5126,75,-0.03,0.64685,0.35315
2681,5127,56,-0.04,0.426321,0.573679
2682,5128,52,0.04,0.015244,0.984756
2683,5129,23,0.1,0.001016,0.998984
2684,5130,71,0,0.019817,0.980183
2685,5131,37,-0.07,0.012195,0.987805
2686,5142,15,0.04,0.021341,0.978659
2687,5143,26,0.01,0.020325,0.979675
2688,5144,49,-0.03,0.01626,0.98374
2689,5145,32,-0.06,0.009146,0.990854
2690,5146,65,-0.08,0.440549,0.559451
2691,5147,13,0.06,0.412602,0.587398
2692,5148,0,-0.06,0.668699,0.331301
2693,5149,84,-0.03,0.719512,0.280488
2694,5150,5,0.01,0.630589,0.369411
2695,5151,60,0.03,0.427846,0.572154
2696,5152,49,-0.04,0.011687,0.988313
2697,5153,90,-0.04,0,1
2698,5154,61,0.03,0.009654,0.990346
2699,5155,0,0.06,0.019309,0.980691
2700,5166,21,0.06,0.009146,0.990854
2701,5167,6,-0.05,0.016768,0.983232
2702,5168,7,-0.04,0.01626,0.98374
2703,5169,7,-0.07,0.017276,0.982724
2704,5170,48,-0.06,0.441057,0.558943
2705,5171,40,-0.09,0.702744,0.297256
2706,5172,31,-0.11,0.704268,0.295732
2707,5173,89,-0.02,0.739329,0.260671
2708,5174,34,-0.03,0.698171,0.301829
2709,5175,80,-0.07,0.42937,0.57063
2710,5176,29,-0.04,0.007622,0.992378
2711,5177,47,-0.07,0.012703,0.987297
2712,5178,25,0.05,0.016768,0.983232
2713,5179,69,-0.01,0.016768,0.983232
2714,5190,53,0,0.004573,0.995427
2715,5191,90,0.04,0.018293,0.981707
2716,5192,39,-0.02,0.01626,0.98374
2717,5193,74,0.03,0.019817,0.980183
2718,5194,53,-0.08,0.466972,0.533028
2719,5195,51,0.03,0.572663,0.427337
2720,5196,52,-0.03,0.763211,0.236789
2721,5197,25,0.04,0.526423,0.473577
2722,5198,10,0.03,0.566057,0.433943
2723,5199,51,-0.02,0.46189,0.53811
2724,5200,54,0.06,0.017276,0.982724
2725,5201,8,-0.03,0.004065,0.995935
2726,5202,25,-0.01,0.016768,0.983232
2727,5203,34,0.04,0.006606,0.993394
2728,5214,0,-0.07,0.002033,0.997967
2729,5215,31,-0.07,0.019817,0.980183
2730,5216,45,-0.04,0.002033,0.997967
2731,5217,7,0.07,0.017785,0.982215
2732,5218,61,-0.03,0.512703,0.487297
2733,5219,45,0,0.737297,0.262703
2734,5220,21,-0.07,0.78252,0.21748
2735,5221,7,0.03,0.603659,0.396341
2736,5222,71,-0.07,0.715447,0.284553
2737,5223,60,0.04,0.434959,0.565041
2738,5224,4,-0.01,0.003049,0.996951
2739,5225,20,-0.05,0.003557,0.996443
2740,5226,47,0.06,0.014228,0.985772
2741,5227,56,0.03,0.014736,0.985264
2742,5238,53,0.08,0.012195,0.987805
2743,5239,56,-0.07,0.019309,0.980691
2744,5240,0,0.05,0.006606,0.993394
2745,5241,71,0.04,0.016768,0.983232
2746,5242,19,-0.03,0.57622,0.42378
2747,5243,26,-0.07,0.755081,0.244919
2748,5244,41,-0.07,0.78252,0.21748
2749,5245,70,-0.05,0.778963,0.221037
2750,5246,8,-0.03,0.751016,0.248984
2751,5247,36,-0.1,0.558435,0.441565
2752,5248,26,0.05,0.010163,0.989837
2753,5249,45,-0.02,0.01626,0.98374
2754,5250,47,0.03,0.017276,0.982724
2755,5262,16,0.09,0.020833,0.979167
2756,5263,4,-0.09,0.005589,0.994411
2757,5264,47,-0.01,0.01372,0.98628
2758,5265,53,0.13,0.006606,0.993394
2759,5266,5,0.03,0.529472,0.470528
2760,5267,40,-0.07,0.772866,0.227134
2761,5268,35,-0.07,0.801829,0.198171
2762,5269,43,0.02,0.680894,0.319106
2763,5270,45,0.05,0.516768,0.483232
2764,5271,13,0.04,0.490854,0.509146
2765,5272,73,0,0.004573,0.995427
2766,5273,2,0.08,0.003049,0.996951
2767,5274,56,0.01,0.01372,0.98628
2768,5286,3,0.02,0.015752,0.984248
2769,5287,29,-0.06,0.019309,0.980691
2770,5288,77,-0.09,0.018801,0.981199
2771,5289,0,0.14,0.021341,0.978659
2772,5290,10,-0.05,0.643293,0.356707
2773,5291,4,-0.06,0.74187,0.25813
2774,5292,68,-0.07,0.79878,0.20122
2775,5293,5,0.05,0.526931,0.473069
2776,5294,4,-0.06,0.738821,0.261179
2777,5295,90,-0.08,0.614329,0.385671
2778,5296,41,-0.08,0.012703,0.987297
2779,5297,25,0.05,0.01626,0.98374
2780,5298,67,-0.01,0.018293,0.981707
2781,5310,17,-0.06,0.006098,0.993902
2782,5311,8,0.06,0.001016,0.998984
2783,5312,56,0.02,0.021341,0.978659
2784,5313,5,-0.09,0.01372,0.98628
2785,5314,45,0.01,0.631098,0.368902
2786,5315,54,0,0.79065,0.20935
2787,5316,49,-0.02,0.821138,0.178862
2788,5317,11,0.05,0.526931,0.473069
2789,5318,67,-0.07,0.787093,0.212907
2790,5319,12,-0.08,0.677337,0.322663
2791,5320,34,-0.05,0.01372,0.98628
2792,5321,68,-0.04,0.020325,0.979675
2793,5322,5,-0.06,0.011179,0.988821
2794,5335,69,-0.07,0.012703,0.987297
2795,5336,64,0.01,0.016768,0.983232
2796,5337,68,-0.04,0.017276,0.982724
2797,5338,54,0.04,0.556402,0.443598
2798,5339,11,-0.08,0.678862,0.321138
2799,5340,73,-0.06,0.819614,0.180386
2800,5341,57,-0.12,0.659045,0.340955
2801,5342,27,-0.03,0.805894,0.194106
2802,5343,5,0.09,0.420224,0.579776
2803,5344,64,-0.03,0.010671,0.989329
2804,5345,42,-0.02,0.010671,0.989329
2805,5346,0,-0.03,0.011687,0.988313
2806,5359,6,-0.09,0.01626,0.98374
2807,5360,72,-0.05,0.017276,0.982724
2808,5361,0,-0.07,0,1
2809,5362,14,-0.03,0.723577,0.276423
2810,5363,4,0.06,0.502033,0.497967
2811,5364,28,-0.04,0.840955,0.159045
2812,5365,41,-0.08,0.798272,0.201728
2813,5366,19,-0.06,0.805894,0.194106
2814,5367,62,-0.03,0.705793,0.294207
2815,5368,78,0,0.006098,0.993902
2816,5369,20,0.07,0.015244,0.984756
2817,5370,43,-0.05,0.005589,0.994411
2818,5383,70,0.06,0.00813,0.99187
2819,5384,62,0.02,0.008638,0.991362
2820,5385,48,0.02,0.01626,0.98374
2821,5386,43,-0.01,0.738313,0.261687
2822,5387,90,-0.09,0.793191,0.206809
2823,5388,0,0.06,0.492886,0.507114
2824,5389,38,0.07,0.430894,0.569106
2825,5390,6,-0.02,0.824187,0.175813
2826,5391,58,0,0.734756,0.265244
2827,5392,25,-0.07,0.004573,0.995427
2828,5393,55,-0.05,0.010671,0.989329
2829,5394,1,-0.08,0.007114,0.992886
2830,5407,25,-0.04,0.010671,0.989329
2831,5408,10,0.04,0.003049,0.996951
2832,5409,41,-0.09,0.007622,0.992378
2833,5410,64,-0.03,0.753049,0.246951
2834,5411,22,-0.02,0.827236,0.172764
2835,5412,31,0.04,0.60874,0.39126
2836,5413,61,0.03,0.662602,0.337398
2837,5414,4,0.03,0.664634,0.335366
2838,5415,39,-0.02,0.750508,0.249492
2839,5416,67,-0.03,0.010671,0.989329
2840,5417,34,-0.05,0.011687,0.988313
2841,5418,36,0.03,0.001524,0.998476
2842,5431,12,-0.11,0.014228,0.985772
2843,5432,69,-0.07,0.016768,0.983232
2844,5433,79,-0.06,0.655996,0.344004
2845,5434,9,-0.02,0.784553,0.215447
2846,5435,22,0.04,0.634146,0.365854
2847,5436,9,-0.06,0.72561,0.27439
2848,5437,83,-0.08,0.835874,0.164126
2849,5438,46,-0.04,0.824187,0.175813
2850,5439,59,-0.04,0.765752,0.234248
2851,5440,0,-0.06,0.656504,0.343496
2852,5441,64,-0.04,0.007114,0.992886
2853,5442,31,-0.08,0.018801,0.981199
2854,5455,70,0.02,0.011179,0.988821
2855,5456,45,-0.05,0.000508,0.999492
2856,5457,78,-0.07,0.655996,0.344004
2857,5458,0,0.05,0.592988,0.407012
2858,5459,37,-0.11,0.632622,0.367378
2859,5460,38,-0.04,0.860772,0.139228
2860,5461,2,-0.03,0.839431,0.160569
2861,5462,49,0.05,0.578252,0.421748
2862,5463,58,-0.06,0.781504,0.218496
2863,5464,29,0.05,0.658028,0.341972
2864,5465,11,0.08,0.007114,0.992886
2865,5466,8,-0.07,0.018293,0.981707
2866,5479,6,0,0.011687,0.988313
2867,5480,4,-0.06,0.005081,0.994919
2868,5481,62,0.04,0.657012,0.342988
2869,5482,71,-0.11,0.754065,0.245935
2870,5483,8,-0.02,0.845528,0.154472
2871,5484,79,-0.02,0.860772,0.139228
2872,5485,50,0.05,0.561484,0.438516
2873,5486,47,-0.03,0.842988,0.157012
2874,5487,51,0.04,0.626524,0.373476
2875,5488,10,-0.09,0.660061,0.339939
2876,5489,30,0.07,0.015244,0.984756
2877,5490,7,0.07,0.005081,0.994919
2878,5503,67,0.02,0.012703,0.987297
2879,5504,8,-0.1,0.019309,0.980691
2880,5505,60,0,0.657012,0.342988
2881,5506,14,-0.02,0.816565,0.183435
2882,5507,32,-0.05,0.845528,0.154472
2883,5508,6,-0.05,0.744919,0.255081
2884,5509,28,0,0.85874,0.14126
2885,5510,49,0.01,0.787602,0.212398
2886,5511,5,0.05,0.597561,0.402439
2887,5512,88,-0.09,0.661585,0.338415
2888,5513,12,0.07,0.003049,0.996951
2889,5514,11,-0.07,0.014228,0.985772
2890,5527,3,-0.07,0.011179,0.988821
2891,5528,57,-0.02,0.010671,0.989329
2892,5529,0,0.04,0.657012,0.342988
2893,5530,18,-0.06,0.832825,0.167175
2894,5531,41,0.03,0.701728,0.298272
2895,5532,31,-0.03,0.860772,0.139228
2896,5533,27,0.07,0.442581,0.557419
2897,5534,32,-0.06,0.858232,0.141768
2898,5535,28,-0.01,0.814533,0.185467
2899,5536,40,0,0.66311,0.33689
2900,5537,56,0.06,0.017276,0.982724
2901,5538,58,-0.07,0.013211,0.986789
2902,5551,69,0.01,0.018801,0.981199
2903,5552,24,-0.09,0.015244,0.984756
2904,5553,59,-0.02,0.699695,0.300305
2905,5554,27,0.05,0.610264,0.389736
2906,5555,24,-0.07,0.756606,0.243394
2907,5556,47,-0.03,0.880589,0.119411
2908,5557,84,-0.06,0.853659,0.146341
2909,5558,35,0.06,0.538618,0.461382
2910,5559,60,0,0.831301,0.168699
2911,5560,30,0.04,0.66565,0.33435
2912,5561,65,0.08,0.013211,0.986789
2913,5562,44,0.04,0.013211,0.986789
2914,5575,53,-0.06,0.017785,0.982215
2915,5576,31,0.04,0.015244,0.984756
2916,5577,70,-0.05,0.725102,0.274898
2917,5578,33,-0.1,0.70935,0.29065
2918,5579,39,-0.03,0.864329,0.135671
2919,5580,46,0.02,0.762703,0.237297
2920,5581,40,-0.04,0.878049,0.121951
2921,5582,38,0.05,0.591972,0.408028
2922,5583,64,0.02,0.73628,0.26372
2923,5584,17,0.07,0.667683,0.332317
2924,5585,51,0.04,0.018293,0.981707
2925,5586,82,0.02,0.018293,0.981707
2926,5599,16,-0.08,0.002033,0.997967
2927,5600,16,0.04,0.000508,0.999492
2928,5601,3,-0.01,0.754065,0.245935
2929,5602,39,0.04,0.662093,0.337907
2930,5603,45,0.01,0.808435,0.191565
2931,5604,19,-0.02,0.880589,0.119411
2932,5605,33,-0.11,0.500508,0.499492
2933,5606,19,-0.06,0.77439,0.22561
2934,5607,76,0,0.831301,0.168699
2935,5608,46,0.07,0.669207,0.330793
2936,5609,78,0.04,0.015244,0.984756
2937,5610,23,0.04,0,1
2938,5623,22,-0.03,0.014736,0.985264
2939,5624,44,0,0.000508,0.999492
2940,5625,38,-0.01,0.776423,0.223577
2941,5626,42,-0.07,0.83689,0.16311
2942,5627,26,-0.04,0.882622,0.117378
2943,5628,56,0,0.880589,0.119411
2944,5629,66,-0.02,0.878557,0.121443
2945,5630,0,-0.05,0.734756,0.265244
2946,5631,9,0.04,0.659553,0.340447
2947,5632,64,0.02,0.697663,0.302337
2948,5633,37,-0.07,0.003557,0.996443
2949,5634,19,-0.03,0.01372,0.98628
2950,5647,76,-0.02,0.003049,0.996951
2951,5648,64,-0.02,0.018801,0.981199
2952,5649,25,-0.11,0.745427,0.254573
2953,5650,80,-0.03,0.85061,0.14939
2954,5651,51,-0.03,0.882622,0.117378
2955,5652,60,-0.04,0.878557,0.121443
2956,5653,62,-0.03,0.878557,0.121443
2957,5654,24,-0.04,0.880081,0.119919
2958,5655,79,-0.03,0.848577,0.151423
2959,5656,51,0.05,0.668191,0.331809
2960,5657,22,0.09,0.001016,0.998984
2961,5658,48,0,0.011179,0.988821
2962,5671,81,-0.02,0.020833,0.979167
2963,5672,54,0.01,0.01372,0.98628
2964,5673,9,-0.03,0.815041,0.184959
2965,5674,73,0.04,0.674289,0.325711
2966,5675,66,-0.04,0.880081,0.119919
2967,5676,34,-0.03,0.900407,0.099593
2968,5677,37,0.03,0.72002,0.27998
2969,5678,61,-0.06,0.870427,0.129573
2970,5679,65,0.04,0.672764,0.327236
2971,5680,20,0.06,0.65498,0.34502
2972,5681,64,-0.05,0.008638,0.991362
2973,5682,56,0.02,0.005589,0.994411
2974,5695,8,-0.03,0.005081,0.994919
2975,5696,27,0.05,0.012703,0.987297
2976,5697,5,-0.1,0.682419,0.317581
2977,5698,27,0.04,0.674289,0.325711
2978,5699,63,-0.09,0.706809,0.293191
2979,5700,50,0.01,0.840955,0.159045
2980,5701,27,-0.07,0.719512,0.280488
2981,5702,25,-0.03,0.881098,0.118902
2982,5703,52,-0.03,0.866362,0.133638
2983,5704,57,0.04,0.692581,0.307419
2984,5705,1,-0.04,0.019817,0.980183
2985,5706,45,0.04,0.010671,0.989329
2986,5719,50,0.03,0.017785,0.982215
2987,5720,1,-0.02,0.017276,0.982724
2988,5721,50,-0.08,0.803862,0.196138
2989,5722,0,-0.01,0.885671,0.114329
2990,5723,2,-0.08,0.572663,0.427337
2991,5724,55,-0.05,0.89685,0.10315
2992,5725,86,-0.06,0.854675,0.145325
2993,5726,83,-0.04,0.878557,0.121443
2994,5727,1,-0.05,0.75813,0.24187
2995,5728,41,0.01,0.777947,0.222053
2996,5729,49,0.07,0.003049,0.996951
2997,5730,65,-0.05,0.004065,0.995935
2998,5743,41,-0.08,0.01626,0.98374
2999,5744,25,-0.05,0.009654,0.990346
3000,5745,51,0.02,0.765752,0.234248
3001,5746,56,0,0.885671,0.114329
3002,5747,44,-0.03,0.901931,0.098069
3003,5748,27,-0.08,0.642276,0.357724
3004,5749,63,-0.04,0.89685,0.10315
3005,5750,38,0.05,0.623476,0.376524
3006,5751,8,-0.07,0.689533,0.310467
3007,5752,45,-0.09,0.787093,0.212907
3008,5753,61,0.03,0.020325,0.979675
3009,5754,14,-0.02,0.003557,0.996443
3010,5767,67,0.03,0.005081,0.994919
3011,5768,54,0.03,0.805386,0.194614
3012,5769,47,-0.01,0.858232,0.141768
3013,5770,44,0,0.885671,0.114329
3014,5771,0,0.05,0.625508,0.374492
3015,5772,4,0.06,0.543699,0.456301
3016,5773,88,0,0.898374,0.101626
3017,5774,80,-0.06,0.855183,0.144817
3018,5775,58,0.12,0.295224,0.704776
3019,5776,51,-0.02,0.842988,0.157012
3020,5777,65,0.03,0.002033,0.997967
3021,5778,25,-0.07,0.014736,0.985264
3022,5791,48,-0.08,0.017785,0.982215
3023,5792,85,-0.06,0.805894,0.194106
3024,5793,42,0.04,0.70376,0.29624
3025,5794,0,-0.03,0.853659,0.146341
3026,5795,1,-0.03,0.82876,0.17124
3027,5796,16,0.02,0.781504,0.218496
3028,5797,40,-0.05,0.837907,0.162093
3029,5798,3,-0.09,0.51626,0.48374
3030,5799,53,-0.04,0.882114,0.117886
3031,5800,35,-0.03,0.857724,0.142276
3032,5801,66,-0.06,0.015752,0.984248
3033,5802,33,-0.03,0.018293,0.981707
3034,5815,42,0.05,0.012703,0.987297
3035,5816,50,0,0.805894,0.194106
3036,5817,11,0.05,0.674797,0.325203
3037,5818,72,0,0.885671,0.114329
3038,5819,77,-0.1,0.621443,0.378557
3039,5820,43,0.04,0.662602,0.337398
3040,5821,56,0.03,0.72002,0.27998
3041,5822,23,0.03,0.73374,0.26626
3042,5823,3,-0.11,0.466972,0.533028
3043,5824,15,-0.01,0.857724,0.142276
3044,5825,43,0.04,0.004065,0.995935
3045,5826,69,0.02,0.01626,0.98374
3046,5839,7,0.07,0.012195,0.987805
3047,5840,38,-0.09,0.805894,0.194106
3048,5841,76,-0.07,0.830793,0.169207
3049,5842,79,-0.06,0.855183,0.144817
3050,5843,50,-0.03,0.900407,0.099593
3051,5844,29,0.03,0.74187,0.25813
3052,5845,67,-0.07,0.757114,0.242886
3053,5846,72,0.01,0.843496,0.156504
3054,5847,9,0.05,0.648374,0.351626
3055,5848,11,0.03,0.755589,0.244411
3056,5849,5,0.05,0.82622,0.17378
3057,5850,70,-0.01,0.002033,0.997967
3058,5863,0,-0.02,0.018801,0.981199
3059,5864,37,-0.06,0.808943,0.191057
3060,5865,46,0.06,0.643293,0.356707
3061,5866,67,0.04,0.699187,0.300813
3062,5867,70,-0.05,0.875,0.125
3063,5868,10,0.05,0.622967,0.377033
3064,5869,58,-0.04,0.917175,0.082825
3065,5870,90,-0.08,0.701728,0.298272
3066,5871,61,-0.01,0.902947,0.097053
3067,5872,51,0.03,0.754065,0.245935
3068,5873,80,-0.05,0.828252,0.171748
3069,5874,6,-0.08,0.011687,0.988313
3070,5887,49,-0.01,0.007114,0.992886
3071,5888,51,0.07,0.807419,0.192581
3072,5889,48,-0.03,0.890244,0.109756
3073,5890,58,0,0.903963,0.096037
3074,5891,50,0.03,0.751016,0.248984
3075,5892,35,-0.03,0.920224,0.079776
3076,5893,90,-0.07,0.757622,0.242378
3077,5894,55,0.05,0.617886,0.382114
3078,5895,42,0.05,0.648374,0.351626
3079,5896,39,-0.05,0.881098,0.118902
3080,5897,37,-0.07,0.829776,0.170224
3081,5898,53,0.05,0.004065,0.995935
3082,5911,51,0,0.017276,0.982724
3083,5912,65,-0.03,0.83435,0.16565
3084,5913,61,-0.02,0.890244,0.109756
3085,5914,28,-0.02,0.903963,0.096037
3086,5915,12,0.07,0.525407,0.474593
3087,5916,51,0.03,0.74187,0.25813
3088,5917,46,0.05,0.621443,0.378557
3089,5918,78,-0.07,0.742378,0.257622
3090,5919,15,0.04,0.698679,0.301321
3091,5920,3,0.07,0.605691,0.394309
3092,5921,50,-0.03,0.831809,0.168191
3093,5922,29,0.01,0.016768,0.983232
3094,5935,19,0.03,0.011179,0.988821
3095,5936,46,-0.07,0.84502,0.15498
3096,5937,37,-0.06,0.84248,0.15752
3097,5938,67,0.02,0.79878,0.20122
3098,5939,63,-0.05,0.877541,0.122459
3099,5940,50,-0.03,0.920224,0.079776
3100,5941,55,0.02,0.799797,0.200203
3101,5942,23,-0.07,0.693598,0.306402
3102,5943,44,-0.06,0.792175,0.207825
3103,5944,41,-0.04,0.886687,0.113313
3104,5945,0,0.01,0.833333,0.166667
3105,5946,33,-0.07,0.009146,0.990854
3106,5959,12,0.05,0.012195,0.987805
3107,5960,50,0.04,0.795732,0.204268
3108,5961,50,-0.04,0.89939,0.10061
3109,5962,58,0.03,0.764228,0.235772
3110,5963,90,-0.07,0.745935,0.254065
3111,5964,40,0.07,0.504065,0.495935
3112,5965,38,-0.09,0.581809,0.418191
3113,5966,71,-0.04,0.913618,0.086382
3114,5967,73,-0.06,0.817581,0.182419
3115,5968,36,-0.05,0.882114,0.117886
3116,5969,14,-0.06,0.841463,0.158537
3117,5970,27,0.03,0.001524,0.998476
3118,5983,59,0.03,0.000508,0.999492
3119,5984,63,-0.02,0.873476,0.126524
3120,5985,0,0.02,0.814024,0.185976
3121,5986,23,-0.09,0.610772,0.389228
3122,5987,53,0.03,0.751016,0.248984
3123,5988,10,-0.03,0.860772,0.139228
3124,5989,55,0.05,0.621443,0.378557
3125,5990,69,0,0.919715,0.080285
3126,5991,8,-0.08,0.610772,0.389228
3127,5992,15,-0.04,0.863821,0.136179
3128,5993,17,0.06,0.837398,0.162602
3129,5994,32,0.08,0.012703,0.987297
3130,6007,7,0.07,0.020325,0.979675
3131,6008,58,0.06,0.748984,0.251016
3132,6009,74,-0.04,0.894309,0.105691
3133,6010,60,-0.02,0.921748,0.078252
3134,6011,47,0.06,0.581809,0.418191
3135,6012,48,-0.07,0.702236,0.297764
3136,6013,52,0,0.918699,0.081301
3137,6014,17,-0.05,0.769309,0.230691
3138,6015,0,-0.02,0.887195,0.112805
3139,6016,0,0.04,0.730691,0.269309
3140,6017,73,-0.05,0.860264,0.139736
3141,6018,50,-0.06,0.013211,0.986789
3142,6031,12,0.04,0.014736,0.985264
3143,6032,12,0.05,0.761687,0.238313
3144,6033,90,-0.05,0.867886,0.132114
3145,6034,44,0.01,0.867886,0.132114
3146,6035,15,-0.09,0.526423,0.473577
3147,6036,66,0.02,0.801321,0.198679
3148,6037,25,0.05,0.621443,0.378557
3149,6038,36,-0.03,0.918699,0.081301
3150,6039,40,0.06,0.608232,0.391768
3151,6040,23,-0.05,0.831301,0.168699
3152,6041,40,-0.02,0.878557,0.121443
3153,6042,57,-0.01,0.01626,0.98374
3154,6055,72,-0.06,0.017785,0.982215
3155,6056,68,-0.02,0.898882,0.101118
3156,6057,74,0.03,0.76372,0.23628
3157,6058,2,0.03,0.761179,0.238821
3158,6059,28,-0.06,0.733232,0.266768
3159,6060,36,-0.09,0.563516,0.436484
3160,6061,17,0.03,0.740346,0.259654
3161,6062,12,0.04,0.693089,0.306911
3162,6063,18,0.02,0.815549,0.184451
3163,6064,46,-0.03,0.903455,0.096545
3164,6065,41,0.1,0.761179,0.238821
3165,6066,27,0.06,0.001016,0.998984
3166,6079,17,-0.05,0,1
3167,6080,45,0.03,0.813516,0.186484
3168,6081,54,-0.01,0.924289,0.075711
3169,6082,27,-0.01,0.922256,0.077744
3170,6083,26,-0.1,0.507622,0.492378
3171,6084,53,-0.05,0.821138,0.178862
3172,6085,73,0.01,0.859248,0.140752
3173,6086,50,-0.07,0.710366,0.289634
3174,6087,56,-0.01,0.921748,0.078252
3175,6088,30,-0.05,0.847053,0.152947
3176,6089,58,0.05,0.800813,0.199187
3177,6090,30,-0.04,0.006098,0.993902
3178,6103,36,-0.03,0.004573,0.995427
3179,6104,39,-0.02,0.91311,0.08689
3180,6105,25,-0.02,0.924289,0.075711
3181,6106,48,0.08,0.494411,0.505589
3182,6107,43,-0.07,0.694614,0.305386
3183,6108,53,-0.11,0.464431,0.535569
3184,6109,9,-0.11,0.384146,0.615854
3185,6110,52,-0.04,0.879573,0.120427
3186,6111,86,-0.01,0.921748,0.078252
3187,6112,40,-0.04,0.89939,0.10061
3188,6113,25,-0.05,0.88313,0.11687
3189,6114,0,-0.07,0.002033,0.997967
3190,6127,4,0.02,0.92124,0.07876
3191,6128,25,-0.05,0.854675,0.145325
3192,6129,12,-0.07,0.680386,0.319614
3193,6130,27,-0.02,0.941057,0.058943
3194,6131,78,-0.07,0.71189,0.28811
3195,6132,53,0.07,0.523882,0.476118
3196,6133,24,-0.04,0.839939,0.160061
3197,6134,59,0.04,0.693598,0.306402
3198,6135,13,-0.03,0.887195,0.112805
3199,6136,3,-0.09,0.588923,0.411077
3200,6137,43,0.05,0.793191,0.206809
3201,6138,55,-0.06,0.007622,0.992378
3202,6151,60,0,0.922256,0.077744
3203,6152,71,0.01,0.873476,0.126524
3204,6153,70,-0.05,0.84502,0.15498
3205,6154,22,-0.08,0.63872,0.36128
3206,6155,45,-0.05,0.826728,0.173272
3207,6156,5,0.01,0.880589,0.119411
3208,6157,67,-0.07,0.719512,0.280488
3209,6158,63,-0.06,0.786585,0.213415
3210,6159,61,-0.07,0.718496,0.281504
3211,6160,64,0.04,0.733232,0.266768
