,Hoy,SD_Angle,SD_Position,vis,Shaded_Ratio,Unshaded_Ratio
3828,7237,20,0.11,0.69565217,0.3089,0.6911
3829,7238,55,0.13,0.86956522,0.2068,0.7932
3830,7239,83,-0.01,0.47826087,0.7337,0.2663
3831,7240,60,0.06,0.43478261,0.6336,0.3664
3832,7241,34,0.04,0.2173913,0.781,0.219
3833,7255,58,0.06,0.39130435,0.6585,0.3415
3834,7256,4,0.05,0.26086957,0.7063,0.2937
3835,7257,45,0.02,0.13043478,0.8674,0.1326
3836,7258,31,0.09,0.56521739,0.4588,0.5412
3837,7259,85,-0.02,0.52173913,0.8582,0.1418
3838,7260,8,0.13,0.82608696,0.187,0.813
3839,7261,24,0.13,0.82608696,0.187,0.813
3840,7262,28,-0.09,0.56521739,0.4644,0.5356
3841,7263,16,-0.1,0.65217391,0.4202,0.5798
3842,7264,33,-0.02,0.13043478,0.8831,0.1169
3843,7265,59,-0.04,0.26086957,0.6408,0.3592
3844,7279,0,-0.01,0.04347826,0.9482,0.0518
3845,7280,46,-0.02,0.17391304,0.8836,0.1164
3846,7281,75,-0.05,0.34782609,0.69,0.31
3847,7282,52,0.13,0.86956522,0.2271,0.7729
3848,7283,77,0.06,0.60869565,0.6235,0.3765
3849,7284,30,0.03,0.13043478,0.7967,0.2033
3850,7285,90,0.09,0.86956522,0.4289,0.5711
3851,7286,84,0.11,0.82608696,0.3252,0.6748
3852,7287,30,-0.07,0.43478261,0.594,0.406
3853,7288,40,0.02,0.13043478,0.8613,0.1387
3854,7289,67,0.02,0.30434783,0.5381,0.4619
3855,7303,9,-0.11,0.69565217,0.4299,0.5701
3856,7304,42,0.05,0.26086957,0.7063,0.2937
3857,7305,14,0.03,0.13043478,0.8064,0.1936
3858,7306,48,0.11,0.69565217,0.343,0.657
3859,7307,90,0.1,1,0.3857,0.6143
3860,7308,30,-0.06,0.39130435,0.6545,0.3455
3861,7309,9,0.13,0.82608696,0.187,0.813
3862,7310,6,-0.08,0.52173913,0.5239,0.4761
3863,7311,84,-0.01,0.47826087,0.7368,0.2632
3864,7312,25,-0.06,0.39130435,0.6799,0.3201
3865,7313,44,0.08,0.47826087,0.5696,0.4304
3866,7327,51,-0.09,0.60869565,0.498,0.502
3867,7328,46,-0.11,0.69565217,0.3943,0.6057
3868,7329,56,0,0.2173913,0.9568,0.0432
3869,7330,62,-0.14,0.91304348,0.188,0.812
3870,7331,15,-0.02,0.13043478,0.8811,0.1189
3871,7332,58,0.09,0.60869565,0.4309,0.5691
3872,7333,47,0.14,0.86956522,0.126,0.874
3873,7334,56,0.12,0.7826087,0.2663,0.7337
3874,7335,18,0.03,0.13043478,0.8064,0.1936
3875,7336,55,0.01,0.17391304,0.9253,0.0747
3876,7337,73,0.03,0.34782609,0.4721,0.5279
3877,7351,37,0.03,0.13043478,0.8247,0.1753
3878,7352,73,0.04,0.34782609,0.7642,0.2358
3879,7353,46,-0.06,0.39130435,0.6494,0.3506
3880,7354,25,-0.09,0.56521739,0.4782,0.5219
3881,7355,47,-0.02,0.17391304,0.8811,0.1189
3882,7356,24,-0.01,0.08695652,0.939,0.061
3883,7357,47,0.1,0.60869565,0.3699,0.6301
3884,7358,79,0.09,0.69565217,0.4441,0.5559
3885,7359,29,-0.04,0.26086957,0.7678,0.2322
3886,7360,50,0.05,0.26086957,0.717,0.283
3887,7361,22,-0.06,0.39130435,0.6799,0.3201
3888,7375,49,0.01,0.13043478,0.7434,0.2566
3889,7376,21,-0.02,0.13043478,0.9085,0.0915
3890,7377,0,0.11,0.69565217,0.343,0.657
3891,7378,0,-0.06,0.39130435,0.6519,0.3481
3892,7379,7,-0.03,0.17391304,0.8216,0.1784
3893,7380,21,-0.05,0.30434783,0.6951,0.3049
3894,7381,45,-0.05,0.34782609,0.6946,0.3054
3895,7382,62,0.07,0.43478261,0.5635,0.4365
3896,7383,53,0.01,0.17391304,0.9162,0.0838
3897,7384,70,-0.02,0.30434783,0.7556,0.2444
3898,7385,38,0.05,0.26086957,0.7322,0.2678
3899,7399,78,-0.11,0.73913043,0.3709,0.6291
3900,7400,54,0.04,0.30434783,0.7759,0.2241
3901,7401,40,0.02,0.13043478,0.8577,0.1423
3902,7402,13,0.13,0.82608696,0.2271,0.7729
3903,7403,3,-0.03,0.17391304,0.8216,0.1784
3904,7404,34,-0.01,0.08695652,0.939,0.061
3905,7405,69,0.14,0.91304348,0.1255,0.8745
3906,7406,48,0.1,0.60869565,0.3852,0.6148
3907,7407,63,0.01,0.2173913,0.9111,0.0889
3908,7408,58,-0.05,0.34782609,0.717,0.283
3909,7409,0,0.07,0.39130435,0.6265,0.3735
3910,7423,32,-0.1,0.65217391,0.4654,0.5346
3911,7424,65,-0.09,0.60869565,0.4873,0.5127
3912,7425,60,-0.06,0.39130435,0.6458,0.3542
3913,7426,85,0.04,0.56521739,0.7434,0.2566
3914,7427,70,0.07,0.52173913,0.564,0.436
3915,7428,0,0.08,0.47826087,0.4919,0.5081
3916,7429,63,0.11,0.73913043,0.3084,0.6916
3917,7430,1,-0.07,0.43478261,0.5833,0.4167
3918,7431,43,-0.05,0.34782609,0.7094,0.2907
3919,7432,40,-0.07,0.47826087,0.6047,0.3953
3920,7433,7,0.06,0.34782609,0.6799,0.3201
3921,7447,22,0.05,0.26086957,0.7332,0.2668
3922,7448,67,-0.04,0.34782609,0.7525,0.2475
3923,7449,61,-0.07,0.47826087,0.5894,0.4106
3924,7450,6,0.03,0.13043478,0.8064,0.1936
3925,7451,25,0.1,0.60869565,0.3857,0.6143
3926,7452,0,-0.03,0.17391304,0.8171,0.1829
3927,7453,42,0.06,0.34782609,0.6138,0.3862
3928,7454,45,0.02,0.13043478,0.8608,0.1392
3929,7455,58,0,0.26086957,0.9644,0.0356
3930,7456,16,-0.09,0.56521739,0.5112,0.4888
3931,7457,46,-0.01,0.13043478,0.7591,0.2409
3932,7471,5,0.03,0.13043478,0.8399,0.1601
3933,7472,30,0.05,0.26086957,0.7175,0.2825
3934,7473,37,-0.1,0.65217391,0.4192,0.5808
3935,7474,28,-0.05,0.30434783,0.7099,0.2901
3936,7475,0,0.1,0.60869565,0.3857,0.6143
3937,7476,42,0.11,0.69565217,0.3089,0.6911
3938,7477,45,0.13,0.82608696,0.187,0.813
3939,7478,68,-0.03,0.26086957,0.814,0.186
3940,7479,23,0.12,0.73913043,0.2851,0.7149
3941,7480,83,-0.08,0.56521739,0.5183,0.4817
3942,7481,9,0.03,0.13043478,0.8399,0.1601
3943,7495,59,0.04,0.30434783,0.6423,0.3577
3944,7496,17,0.04,0.2173913,0.7744,0.2256
3945,7497,19,-0.05,0.30434783,0.7099,0.2901
3946,7498,66,-0.01,0.26086957,0.938,0.062
3947,7499,1,0.09,0.52173913,0.4451,0.5549
3948,7500,14,0.1,0.60869565,0.3699,0.6301
3949,7501,33,-0.13,0.82608696,0.2073,0.7927
3950,7502,82,-0.1,0.69565217,0.3847,0.6153
3951,7503,71,-0.07,0.47826087,0.5727,0.4273
3952,7504,14,-0.04,0.26086957,0.7932,0.2068
3953,7505,73,-0.03,0.30434783,0.4233,0.5767
3954,7519,64,0.04,0.30434783,0.5884,0.4116
3955,7520,70,-0.06,0.43478261,0.6286,0.3714
3956,7521,51,-0.11,0.69565217,0.3608,0.6392
3957,7522,42,0.07,0.39130435,0.5747,0.4253
3958,7523,73,0.06,0.52173913,0.6235,0.3765
3959,7524,46,0.12,0.73913043,0.248,0.752
3960,7525,51,-0.04,0.26086957,0.7525,0.2475
3961,7526,10,0.1,0.60869565,0.3852,0.6148
3962,7527,56,-0.05,0.34782609,0.7012,0.2988
3963,7528,11,0.03,0.13043478,0.8303,0.1697
3964,7529,58,-0.06,0.39130435,0.6275,0.3725
3965,7543,74,-0.05,0.34782609,0.4228,0.5772
3966,7544,5,0.04,0.2173913,0.7744,0.2256
3967,7545,53,0.03,0.2173913,0.7967,0.2033
3968,7546,27,0.03,0.13043478,0.8064,0.1936
3969,7547,40,0.13,0.82608696,0.2073,0.7927
3970,7548,14,0.1,0.60869565,0.3699,0.6301
3971,7549,39,0.12,0.73913043,0.248,0.752
3972,7550,41,0.12,0.73913043,0.2663,0.7337
3973,7551,88,-0.09,0.60869565,0.436,0.564
3974,7552,20,-0.04,0.26086957,0.7932,0.2068
3975,7553,71,0.08,0.56521739,0.4035,0.5965
3976,7567,64,-0.05,0.34782609,0.4309,0.5691
3977,7568,79,-0.14,0.91304348,0.1905,0.8095
3978,7569,28,-0.03,0.2173913,0.8252,0.1748
3979,7570,38,0,0.13043478,0.9802,0.0198
3980,7571,60,0.1,0.65217391,0.3857,0.6143
3981,7572,10,0.14,0.86956522,0.126,0.874
3982,7573,69,0.11,0.73913043,0.3084,0.6916
3983,7574,30,0.1,0.60869565,0.3852,0.6148
3984,7575,16,-0.02,0.13043478,0.8836,0.1164
3985,7576,24,-0.08,0.52173913,0.5676,0.4324
3986,7591,59,0.01,0.17391304,0.595,0.405
3987,7592,84,-0.04,0.39130435,0.5132,0.4868
3988,7593,43,-0.03,0.2173913,0.8186,0.1814
3989,7594,10,0.1,0.60869565,0.4009,0.5991
3990,7595,19,0,0.04347826,0.9802,0.0198
3991,7596,88,-0.05,0.39130435,0.6748,0.3252
3992,7597,43,-0.06,0.39130435,0.6336,0.3664
3993,7598,52,-0.02,0.17391304,0.8786,0.1214
3994,7599,39,-0.03,0.2173913,0.8252,0.1748
3995,7600,62,-0.04,0.30434783,0.7627,0.2373
3996,7615,64,-0.04,0.34782609,0.5224,0.4776
3997,7616,29,0.02,0.08695652,0.8841,0.1159
3998,7617,76,-0.05,0.34782609,0.6662,0.3338
3999,7618,31,-0.09,0.56521739,0.4782,0.5219
4000,7619,78,0.12,0.7826087,0.2668,0.7332
4001,7620,72,0.14,0.91304348,0.126,0.874
4002,7621,66,0.11,0.73913043,0.3084,0.6916
4003,7622,34,-0.03,0.2173913,0.8211,0.1789
4004,7623,32,-0.1,0.65217391,0.4202,0.5798
4005,7624,58,0.02,0.2173913,0.8171,0.1829
4006,7640,57,-0.07,0.47826087,0.5991,0.4009
4007,7641,28,0.04,0.2173913,0.7485,0.2515
4008,7642,65,-0.07,0.47826087,0.5935,0.4065
4009,7643,31,-0.03,0.2173913,0.8216,0.1784
4010,7644,18,0.06,0.34782609,0.6138,0.3862
4011,7645,13,-0.05,0.30434783,0.6951,0.3049
4012,7646,7,0.13,0.82608696,0.2068,0.7932
4013,7647,40,-0.02,0.13043478,0.8831,0.1169
4014,7648,81,0.02,0.47826087,0.5178,0.4822
4015,7664,85,0.03,0.56521739,0.4599,0.5401
4016,7665,4,-0.04,0.26086957,0.7678,0.2322
4017,7666,46,-0.05,0.34782609,0.7099,0.2901
4018,7667,28,0,0.08695652,0.9802,0.0198
4019,7668,69,0.08,0.56521739,0.4919,0.5081
4020,7669,50,-0.01,0.13043478,0.9309,0.0691
4021,7670,60,-0.07,0.47826087,0.5828,0.4172
4022,7671,80,-0.09,0.60869565,0.438,0.562
4023,7672,51,-0.06,0.39130435,0.6596,0.3404
4024,7688,29,-0.09,0.56521739,0.4924,0.5076
4025,7689,45,-0.02,0.17391304,0.875,0.125
4026,7690,30,0.11,0.69565217,0.343,0.657
4027,7691,35,-0.01,0.08695652,0.9405,0.0595
4028,7692,64,0.08,0.52173913,0.4919,0.5081
4029,7693,43,-0.02,0.17391304,0.8745,0.1255
4030,7694,76,0.11,0.73913043,0.3252,0.6748
4031,7695,38,-0.02,0.13043478,0.8836,0.1164
4032,7696,18,0.07,0.39130435,0.6047,0.3953
4033,7712,14,-0.07,0.43478261,0.6052,0.3948
4034,7713,52,0.13,0.86956522,0.2266,0.7734
4035,7714,54,0.14,0.91304348,0.1692,0.8308
4036,7715,90,0.07,0.7826087,0.5635,0.4365
4037,7716,1,0.12,0.73913043,0.248,0.752
4038,7717,80,0.14,0.91304348,0.1255,0.8745
4039,7718,16,-0.1,0.65217391,0.405,0.595
4040,7719,90,-0.04,0.52173913,0.4909,0.5091
4041,7720,48,-0.06,0.39130435,0.6596,0.3404
4042,7736,48,-0.09,0.60869565,0.4914,0.5086
4043,7737,25,-0.07,0.43478261,0.5935,0.4065
4044,7738,45,-0.02,0.17391304,0.8836,0.1164
4045,7739,43,0.14,0.86956522,0.1479,0.8521
4046,7740,54,0.14,0.91304348,0.126,0.874
4047,7741,38,0.03,0.13043478,0.7967,0.2033
4048,7742,61,-0.01,0.2173913,0.9334,0.0666
4049,7743,13,0.14,0.86956522,0.1692,0.8308
4050,7744,5,-0.04,0.26086957,0.7744,0.2256
4051,7760,12,-0.08,0.52173913,0.5488,0.4512
4052,7761,25,-0.06,0.39130435,0.6514,0.3486
4053,7762,54,-0.03,0.2173913,0.8257,0.1743
4054,7763,8,-0.01,0.04347826,0.9405,0.0595
4055,7764,48,-0.06,0.39130435,0.6341,0.3659
4056,7765,68,-0.05,0.34782609,0.6667,0.3333
4057,7766,51,-0.03,0.2173913,0.8206,0.1794
4058,7767,27,-0.08,0.52173913,0.5361,0.4639
4059,7768,42,0.06,0.34782609,0.6606,0.3394
4060,7784,14,-0.03,0.17391304,0.8308,0.1692
4061,7785,68,-0.03,0.26086957,0.7337,0.2663
4062,7786,66,-0.12,0.7826087,0.2851,0.7149
4063,7787,83,0.07,0.69565217,0.564,0.436
4064,7788,80,0.07,0.65217391,0.5528,0.4472
4065,7789,2,-0.03,0.17391304,0.8171,0.1829
4066,7790,48,0.14,0.86956522,0.1474,0.8526
4067,7791,89,-0.02,0.52173913,0.4909,0.5091
4068,7792,49,-0.03,0.2173913,0.8242,0.1758
4069,7808,22,-0.01,0.08695652,0.9436,0.0564
4070,7809,45,0.02,0.13043478,0.8567,0.1433
4071,7810,35,0.01,0.04347826,0.9223,0.0777
4072,7811,19,0,0.04347826,0.9802,0.0198
4073,7812,29,-0.05,0.30434783,0.6951,0.3049
4074,7813,23,0.02,0.08695652,0.8577,0.1423
4075,7814,36,-0.11,0.69565217,0.3455,0.6545
4076,7815,12,0.04,0.2173913,0.7678,0.2322
4077,7816,56,-0.07,0.47826087,0.6026,0.3974
4078,7832,74,0.04,0.34782609,0.5732,0.4268
4079,7833,51,-0.01,0.13043478,0.9309,0.0691
4080,7834,48,-0.03,0.2173913,0.8257,0.1743
4081,7835,41,-0.06,0.39130435,0.6433,0.3567
4082,7836,29,0.1,0.60869565,0.3699,0.6301
4083,7837,11,0.12,0.73913043,0.248,0.752
4084,7838,58,-0.02,0.26086957,0.877,0.123
4085,7839,20,-0.09,0.56521739,0.498,0.502
4086,7840,54,0.09,0.60869565,0.4919,0.5081
4087,7856,86,-0.06,0.56521739,0.3923,0.6077
4088,7857,50,0.13,0.82608696,0.2464,0.7536
4089,7858,59,-0.04,0.26086957,0.7485,0.2515
4090,7859,54,-0.1,0.65217391,0.4055,0.5945
4091,7860,78,0.11,0.73913043,0.3089,0.6911
4092,7861,51,0.11,0.69565217,0.3089,0.6911
4093,7862,34,0.14,0.86956522,0.1474,0.8526
4094,7863,60,0.01,0.17391304,0.935,0.065
4095,7864,84,-0.03,0.52173913,0.4502,0.5498
4096,7880,39,-0.12,0.7826087,0.3227,0.6773
4097,7881,69,-0.01,0.26086957,0.8095,0.1905
4098,7882,0,0.02,0.08695652,0.8643,0.1357
4099,7883,21,-0.03,0.17391304,0.8216,0.1784
4100,7884,69,-0.11,0.73913043,0.3089,0.6911
4101,7885,33,-0.05,0.34782609,0.6951,0.3049
4102,7886,24,-0.08,0.52173913,0.5239,0.4761
4103,7887,53,-0.07,0.47826087,0.5945,0.4055
4104,7888,8,-0.01,0.04347826,0.9436,0.0564
4105,7904,54,0.04,0.30434783,0.7622,0.2378
4106,7905,62,-0.03,0.26086957,0.815,0.185
4107,7906,74,-0.01,0.34782609,0.8034,0.1966
4108,7907,5,0.14,0.86956522,0.1479,0.8521
4109,7908,76,0.12,0.7826087,0.248,0.752
4110,7909,41,-0.12,0.7826087,0.2678,0.7322
4111,7910,19,-0.06,0.39130435,0.6428,0.3572
4112,7911,77,-0.06,0.47826087,0.6301,0.3699
4113,7912,29,-0.13,0.82608696,0.2464,0.7536
4114,7928,73,-0.03,0.30434783,0.5716,0.4284
4115,7929,77,-0.04,0.34782609,0.6768,0.3232
4116,7930,39,-0.02,0.13043478,0.8836,0.1164
4117,7931,55,0.14,0.91304348,0.1479,0.8521
4118,7932,4,0.02,0.08695652,0.8577,0.1423
4119,7933,30,-0.04,0.26086957,0.7561,0.2439
4120,7934,46,-0.06,0.39130435,0.6423,0.3577
4121,7935,84,-0.08,0.56521739,0.5137,0.4863
4122,7936,64,-0.03,0.26086957,0.6753,0.3247
4123,7952,24,0.02,0.08695652,0.8872,0.1128
4124,7953,37,-0.07,0.43478261,0.6128,0.3872
4125,7954,90,0.04,0.65217391,0.5523,0.4477
4126,7955,90,0.14,0.91304348,0.128,0.872
4127,7956,78,0.01,0.39130435,0.7967,0.2033
4128,7957,6,0.01,0,0.9187,0.0813
4129,7958,68,-0.09,0.60869565,0.4441,0.5559
4130,7959,50,0,0.17391304,1,0
4131,7960,41,-0.09,0.56521739,0.4782,0.5219
4132,7976,3,0.04,0.2173913,0.7744,0.2256
4133,7977,61,-0.01,0.2173913,0.8699,0.1301
4134,7978,5,0.11,0.69565217,0.343,0.657
4135,7979,60,-0.01,0.2173913,0.9405,0.0595
4136,7980,24,0.08,0.47826087,0.4919,0.5081
4137,7981,1,0.08,0.47826087,0.4919,0.5081
4138,7982,18,-0.06,0.39130435,0.6428,0.3572
4139,7983,13,0.12,0.73913043,0.3044,0.6956
4140,7984,48,0.01,0.08695652,0.8674,0.1326
4141,8000,52,-0.06,0.39130435,0.6555,0.3445
4142,8001,48,0,0.17391304,0.9919,0.0081
4143,8002,41,-0.09,0.56521739,0.4782,0.5219
4144,8003,81,0.11,0.7826087,0.3262,0.6738
4145,8004,48,-0.01,0.13043478,0.939,0.061
4146,8005,21,0.03,0.13043478,0.7967,0.2033
4147,8006,61,0.01,0.17391304,0.9141,0.0859
4148,8007,44,-0.08,0.52173913,0.5366,0.4634
4149,8008,0,0.03,0.13043478,0.8262,0.1738
4150,8024,54,0.05,0.34782609,0.7088,0.2912
4151,8025,27,-0.04,0.26086957,0.7871,0.2129
4152,8026,47,0.14,0.86956522,0.1692,0.8308
4153,8027,15,-0.06,0.39130435,0.6433,0.3567
4154,8028,78,-0.13,0.86956522,0.187,0.813
4155,8029,21,0.14,0.86956522,0.126,0.874
4156,8030,14,-0.08,0.52173913,0.5239,0.4761
4157,8031,69,-0.03,0.26086957,0.7632,0.2368
4158,8032,63,-0.05,0.34782609,0.6829,0.3171
4159,8048,15,-0.06,0.39130435,0.6616,0.3384
4160,8049,32,-0.06,0.39130435,0.6712,0.3288
4161,8050,31,0.12,0.73913043,0.2851,0.7149
4162,8051,18,-0.08,0.52173913,0.5244,0.4756
4163,8052,70,0.13,0.86956522,0.187,0.813
4164,8053,86,0.01,0.52173913,0.5889,0.4111
4165,8054,52,0.02,0.2173913,0.8608,0.1392
4166,8055,2,-0.1,0.65217391,0.4207,0.5793
4167,8056,73,0,0.34782609,0.6748,0.3252
4168,8072,10,0.05,0.26086957,0.718,0.282
4169,8073,16,-0.04,0.26086957,0.7876,0.2124
4170,8074,20,0.01,0,0.9223,0.0777
4171,8075,20,0.01,0,0.9207,0.0793
4172,8076,47,-0.02,0.17391304,0.878,0.122
4173,8077,19,0.12,0.73913043,0.248,0.752
4174,8078,33,0.1,0.60869565,0.3852,0.6148
4175,8079,61,0.03,0.26086957,0.8222,0.1778
4176,8080,50,-0.02,0.17391304,0.8674,0.1326
4177,8096,47,-0.05,0.34782609,0.717,0.283
4178,8097,58,0,0.26086957,0.9919,0.0081
4179,8098,4,0.13,0.82608696,0.2271,0.7729
4180,8099,27,0.14,0.86956522,0.1479,0.8521
4181,8100,37,0.1,0.60869565,0.3699,0.6301
4182,8101,53,0.12,0.7826087,0.248,0.752
4183,8102,31,0.01,0.04347826,0.9202,0.0798
4184,8103,0,0.03,0.13043478,0.8257,0.1743
4185,8104,0,-0.01,0.04347826,0.9421,0.0579
4186,8120,63,0.02,0.2173913,0.6834,0.3166
4187,8121,3,-0.11,0.69565217,0.3628,0.6372
4188,8122,46,-0.03,0.2173913,0.8257,0.1743
4189,8123,61,-0.03,0.2173913,0.8018,0.1982
4190,8124,6,-0.01,0.04347826,0.939,0.061
4191,8125,39,0.14,0.86956522,0.126,0.874
4192,8126,50,0.12,0.73913043,0.2663,0.7337
4193,8127,74,-0.04,0.34782609,0.6865,0.3135
4194,8128,62,0.05,0.52173913,0.6829,0.3171
4195,8144,31,-0.06,0.39130435,0.6611,0.3389
4196,8145,19,0.13,0.82608696,0.247,0.753
4197,8146,5,0.03,0.13043478,0.8064,0.1936
4198,8147,28,-0.02,0.13043478,0.8811,0.1189
4199,8148,10,0.14,0.86956522,0.126,0.874
4200,8149,79,-0.04,0.34782609,0.7292,0.2708
4201,8150,80,-0.07,0.47826087,0.5615,0.4385
4202,8151,58,0,0.26086957,0.9837,0.0163
4203,8152,90,-0.11,0.73913043,0.3181,0.6819
4204,8168,89,-0.08,0.56521739,0.2805,0.7195
4205,8169,41,0.02,0.13043478,0.8775,0.1225
4206,8170,62,0.01,0.17391304,0.8628,0.1372
4207,8171,51,0.1,0.60869565,0.3857,0.6143
4208,8172,9,0.09,0.52173913,0.4309,0.5691
4209,8173,55,-0.02,0.17391304,0.8745,0.1255
4210,8174,2,-0.06,0.39130435,0.6428,0.3572
4211,8175,16,-0.1,0.65217391,0.4253,0.5747
4212,8176,23,-0.11,0.69565217,0.3628,0.6372
4213,8192,46,-0.07,0.47826087,0.6026,0.3974
4214,8193,31,-0.06,0.39130435,0.6712,0.3288
4215,8194,60,0.01,0.17391304,0.8628,0.1372
4216,8195,18,-0.02,0.13043478,0.8811,0.1189
4217,8196,57,0.11,0.73913043,0.3089,0.6911
4218,8197,55,0.14,0.91304348,0.126,0.874
4219,8198,33,-0.05,0.34782609,0.7022,0.2978
4220,8199,60,0,0.26086957,0.9756,0.0244
4221,8200,6,-0.06,0.39130435,0.6524,0.3476
4222,8216,19,-0.02,0.13043478,0.8872,0.1128
4223,8217,16,0.04,0.2173913,0.7683,0.2317
4224,8218,5,-0.03,0.17391304,0.8455,0.1545
4225,8219,72,-0.04,0.34782609,0.7424,0.2576
4226,8220,13,-0.11,0.69565217,0.3293,0.6707
4227,8221,50,-0.1,0.65217391,0.3897,0.6103
4228,8222,52,-0.09,0.60869565,0.4639,0.5361
4229,8223,35,-0.06,0.39130435,0.6621,0.3379
4230,8224,44,-0.02,0.17391304,0.873,0.127
4231,8240,82,0.12,0.7826087,0.284,0.716
4232,8241,81,-0.04,0.34782609,0.564,0.436
4233,8242,47,-0.05,0.34782609,0.7099,0.2901
4234,8243,30,0.13,0.82608696,0.2073,0.7927
4235,8244,3,0.14,0.86956522,0.126,0.874
4236,8245,37,-0.05,0.34782609,0.6951,0.3049
4237,8246,89,0,0.60869565,0.3653,0.6347
4238,8247,31,0.04,0.2173913,0.7602,0.2398
4239,8248,59,-0.06,0.39130435,0.625,0.375
4240,8264,24,-0.08,0.52173913,0.5488,0.4512
4241,8265,74,-0.12,0.7826087,0.2851,0.7149
4242,8266,62,-0.05,0.34782609,0.6905,0.3095
4243,8267,41,0.03,0.13043478,0.8018,0.1982
4244,8268,88,-0.1,0.69565217,0.3496,0.6504
4245,8269,90,0.14,0.91304348,0.1057,0.8943
4246,8270,5,0.04,0.2173913,0.7419,0.2581
4247,8271,53,0.01,0.17391304,0.9248,0.0752
4248,8272,50,0.04,0.26086957,0.7576,0.2424
4249,8288,52,-0.08,0.52173913,0.5264,0.4736
4250,8289,34,0.02,0.08695652,0.8791,0.1209
4251,8290,22,-0.07,0.43478261,0.594,0.406
4252,8291,21,-0.11,0.69565217,0.346,0.654
4253,8292,38,0.09,0.56521739,0.4309,0.5691
4254,8293,38,-0.02,0.13043478,0.878,0.122
4255,8294,23,-0.04,0.26086957,0.7617,0.2383
4256,8295,71,-0.02,0.34782609,0.7454,0.2546
4257,8296,39,-0.02,0.13043478,0.876,0.124
4258,8312,58,-0.08,0.52173913,0.5249,0.4751
4259,8313,26,0.04,0.2173913,0.7683,0.2317
4260,8314,50,-0.03,0.2173913,0.8064,0.1936
4261,8315,48,-0.09,0.60869565,0.4649,0.5351
4262,8316,28,0.13,0.82608696,0.187,0.813
4263,8317,27,0.11,0.69565217,0.3089,0.6911
4264,8318,24,-0.02,0.13043478,0.8806,0.1194
4265,8319,0,-0.09,0.60869565,0.4649,0.5351
4266,8320,44,-0.03,0.2173913,0.8181,0.1819
4267,8336,64,0.01,0.2173913,0.628,0.372
4268,8337,82,-0.1,0.69565217,0.4004,0.5996
4269,8338,54,0.11,0.73913043,0.343,0.657
4270,8339,42,-0.03,0.2173913,0.8216,0.1784
4271,8340,30,0.1,0.60869565,0.3699,0.6301
4272,8341,14,-0.07,0.43478261,0.5732,0.4268
4273,8342,62,-0.08,0.52173913,0.5041,0.4959
4274,8343,5,0.02,0.08695652,0.8811,0.1189
4275,8344,8,-0.09,0.56521739,0.4787,0.5213
4276,8360,5,-0.02,0.13043478,0.8872,0.1128
4277,8361,30,-0.04,0.26086957,0.7683,0.2317
4278,8362,16,-0.03,0.17391304,0.8455,0.1545
4279,8363,75,0.11,0.73913043,0.3257,0.6743
4280,8364,10,0.13,0.82608696,0.187,0.813
4281,8365,38,-0.05,0.34782609,0.6951,0.3049
4282,8366,0,0.06,0.34782609,0.6428,0.3572
4283,8367,83,-0.04,0.39130435,0.5528,0.4472
4284,8368,6,-0.06,0.39130435,0.6524,0.3476
4285,8384,54,0,0.2173913,0.6911,0.3089
4286,8385,67,-0.04,0.34782609,0.7515,0.2485
4287,8386,81,-0.05,0.34782609,0.3816,0.6184
4288,8387,73,0.02,0.30434783,0.7988,0.2012
4289,8388,21,0.11,0.69565217,0.3089,0.6911
4290,8389,69,-0.05,0.34782609,0.6748,0.3252
4291,8390,7,-0.05,0.30434783,0.7022,0.2978
4292,8391,16,-0.07,0.43478261,0.6037,0.3963
4293,8392,0,0.07,0.39130435,0.5945,0.4055
4294,8408,19,-0.05,0.30434783,0.718,0.282
4295,8409,28,0.02,0.08695652,0.8826,0.1174
4296,8410,35,-0.02,0.13043478,0.8836,0.1164
4297,8411,65,0,0.30434783,0.6829,0.3171
4298,8412,55,-0.01,0.13043478,0.9273,0.0727
4299,8413,48,0.13,0.82608696,0.187,0.813
4300,8414,29,-0.07,0.43478261,0.5833,0.4167
4301,8415,33,0.03,0.13043478,0.8181,0.1819
4302,8416,62,-0.11,0.73913043,0.343,0.657
4303,8432,31,-0.06,0.39130435,0.6611,0.3389
4304,8433,26,0.03,0.13043478,0.8262,0.1738
4305,8434,0,-0.07,0.43478261,0.6138,0.3862
4306,8435,74,-0.01,0.34782609,0.7388,0.2612
4307,8436,87,0.07,0.73913043,0.5244,0.4756
4308,8437,7,-0.07,0.43478261,0.5732,0.4268
4309,8438,45,-0.08,0.52173913,0.5239,0.4761
4310,8439,57,0,0.26086957,0.9837,0.0163
4311,8440,41,-0.08,0.52173913,0.5361,0.4639
4312,8456,43,-0.06,0.39130435,0.6575,0.3425
4313,8457,45,-0.06,0.39130435,0.6489,0.3511
4314,8458,59,-0.02,0.26086957,0.8628,0.1372
4315,8459,73,-0.09,0.60869565,0.4446,0.5554
4316,8460,67,-0.08,0.52173913,0.4883,0.5117
4317,8461,51,-0.06,0.39130435,0.6341,0.3659
4318,8462,47,-0.03,0.2173913,0.8211,0.1789
4319,8463,0,-0.04,0.26086957,0.7622,0.2378
4320,8464,3,-0.03,0.17391304,0.8262,0.1738
4321,8480,41,0.03,0.13043478,0.8206,0.1794
4322,8481,68,-0.09,0.60869565,0.4558,0.5442
