Hoy,Azimuth,Altitude,Hor_Angle,Ver_Angle,I_direct,I_diffuse,sky_cover,max_irradiance,max_pv_generation
6873,118.018497,34.377053,37.774042,55.524491,267.0,225.0,0.9,5606.936499727398,26913.29519869151
6874,130.406601,45.849174,53.527447,57.818903,515.0,258.0,0.7,10328.553037381154,49577.05457942954
6875,149.038939,54.868337,70.100251,58.894032,679.0,210.0,0.4,14558.78772645312,69882.18108697498
6876,175.35081,59.174855,87.230962,59.257867,753.0,189.0,0.2,37872.143429309705,181786.28846068657
6877,203.25457,56.868664,75.550067,59.051087,746.0,191.0,0.1,15527.464489808748,74531.82955108199
6878,224.384817,49.055199,58.748069,58.199631,765.0,187.0,0.1,16481.626125160943,79111.80540077253
6879,238.422417,38.175718,42.703473,56.335418,706.0,165.0,0.0,31160.633335374157,149571.04000979595
6880,248.096434,25.792649,27.513231,52.334215,590.0,135.0,0.1,14334.362535508766,68804.94017044207
6881,255.380535,12.663644,13.073027,41.676531,382.0,107.0,0.1,7125.868975185707,34204.17108089139
6895,102.802675,8.343132,8.552727,33.496957,2.0,15.0,0.9,54.685797534902235,262.49182816753074
6896,109.631094,21.575647,22.774564,49.648731,31.0,76.0,0.9,693.8893584159537,3330.6689203965775
6897,118.426926,34.213294,37.709828,55.003432,122.0,148.0,0.9,3930.0811913160865,18864.389718317216
6898,130.840572,45.628106,53.493941,57.389983,225.0,145.0,0.8,7596.821513621231,36464.743265381905
6899,149.431983,54.57,70.109026,58.509243,477.0,226.0,0.7,12626.428563322439,60606.8571039477
6900,175.514421,58.809661,87.289247,58.887462,492.0,384.0,0.7,23347.626197923353,112068.60575003209
6901,203.102956,56.503339,75.442948,58.670017,229.0,413.0,0.7,2819.182123581168,13532.074193189606
6902,224.083426,48.737305,58.600554,57.779318,8.0,191.0,0.8,201.9496213444239,969.3581824532346
6903,238.092865,37.905824,42.52797,55.831209,486.0,211.0,0.9,18208.267764882363,87399.68527143534
6904,247.77249,25.558485,27.321756,51.655571,313.0,220.0,0.7,4240.687078222618,20355.297975468566
6905,255.06309,12.45469,12.87594,40.592576,310.0,144.0,0.4,2468.5850431342083,11849.2082070442
6919,103.165075,8.241731,8.461025,32.454988,1.0,15.0,0.9,28.104360233412667,134.9009291203808
6920,110.0077,21.448246,22.689895,48.947586,34.0,78.0,0.9,749.1806591370096,3596.067163857646
6921,118.830124,34.047354,37.643489,54.48685,4.0,159.0,0.9,173.6985092693932,833.7528444930874
6922,131.266675,45.405131,53.458124,56.963964,66.0,164.0,0.9,2825.64900050475,13563.1152024228
6923,149.814036,54.271035,70.115425,58.126793,54.0,188.0,0.9,2146.3924480991573,10302.683750875955
6924,175.669732,58.446094,87.345238,58.519066,148.0,461.0,0.9,6620.034010690648,31776.16325131511
6925,202.951496,56.140588,75.338042,58.291001,350.0,284.0,0.9,6241.788175801897,29960.5832438491
6926,223.784997,48.421742,58.455232,57.361254,317.0,268.0,0.9,5551.766991511948,26648.481559257347
6927,237.76586,37.638178,42.354746,55.330136,321.0,323.0,0.9,8185.299154952352,39289.43594377129
6928,247.450384,25.326737,27.132735,50.982646,65.0,207.0,0.9,778.9701679631867,3739.056806223296
6929,254.74695,12.248465,12.681442,39.529055,38.0,116.0,0.9,288.85657255646413,1386.5115482710278
6943,103.524329,8.138665,8.367525,31.446671,20.0,15.0,0.4,489.6419398800617,2350.2813114242963
6944,110.380396,21.318838,22.603166,48.255871,78.0,122.0,0.6,1338.3393738065374,6424.02899427138
6945,119.227949,33.879286,37.574878,53.974882,394.0,140.0,0.8,16061.391237190133,77094.67793851264
6946,131.684805,45.180349,53.419851,56.540945,266.0,277.0,0.8,11416.767828167309,54800.48557520308
6947,150.185158,53.971586,70.119318,57.74673,290.0,300.0,0.8,12661.249293064451,60773.99660670936
6948,175.816883,58.084277,87.398721,58.15283,299.0,346.0,0.8,15194.058105996168,72931.4789087816
6949,202.80009,55.780533,75.235484,57.91413,78.0,316.0,0.8,1281.1043667722886,6149.300960506985
6950,223.489432,48.10865,58.312216,56.945616,54.0,461.0,0.9,659.1337916452449,3163.8421998971753
6951,237.441377,37.37292,42.183852,54.832371,144.0,393.0,0.9,1734.6388520477378,8326.26648982914
6952,247.130135,25.097535,26.94614,50.31579,143.0,290.0,0.9,585.0094294272527,2808.045261250813
6953,254.432159,12.045089,12.489644,38.48702,120.0,134.0,0.8,342.71580987439165,1645.03588739708
6967,103.880311,8.033926,8.27226,30.470847,69.0,14.0,0.0,1487.8226612975775,7141.548774228372
6968,110.749046,21.187441,22.514335,47.573542,470.0,61.0,0.0,11739.899860755875,56351.5193316282
6969,119.62026,33.709143,37.503907,53.467483,534.0,145.0,0.0,22700.832372631983,108963.99538863351
6970,132.094863,44.953861,53.379083,56.120964,552.0,203.0,0.2,25732.16285033816,123514.38168162317
6971,150.54541,53.671792,70.12066,57.369138,509.0,283.0,0.4,25582.570838207754,122796.3400233972
6972,175.956006,57.724339,87.449737,57.788785,402.0,198.0,0.7,22004.3518547265,105620.8889026872
6973,202.648644,55.423296,75.135425,57.539498,491.0,290.0,0.6,9336.106188603771,44813.3097052981
6974,223.196636,47.798169,58.171679,56.532636,657.0,202.0,0.5,14619.85567658756,70175.30724762028
6975,237.119391,37.110188,42.015484,54.338155,766.0,159.0,0.4,17390.544100137886,83474.61168066185
6976,246.811763,24.87101,26.762272,49.655673,664.0,129.0,0.3,16314.20146166164,78308.16701597587
6977,254.118764,11.844681,12.300656,37.466998,413.0,86.0,0.2,11248.335762522589,53992.01166010842
6991,104.232893,7.927512,8.175207,29.526088,6.0,12.0,0.9,158.36293008264735,760.1420643967073
6992,111.113514,21.054075,22.423447,46.900873,42.0,59.0,0.9,991.412790230389,4758.781393105867
6993,120.006922,33.536982,37.43064,52.964811,71.0,126.0,0.9,2681.9352631739034,12873.289263234736
6994,132.496757,44.725773,53.335725,55.704175,41.0,333.0,0.9,1612.1440739447137,7738.291554934625
6995,150.89486,53.371798,70.119295,56.994034,97.0,365.0,0.9,4423.29182989486,21231.800783495328
6996,176.087233,57.366402,87.497993,57.42707,244.0,415.0,0.9,11262.256599419079,54058.83167721158
6997,202.497072,55.068996,75.037956,57.16728,420.0,345.0,0.8,8501.634953414648,40807.847776390314
6998,222.906519,47.490435,58.033765,56.122352,245.0,349.0,0.7,3110.1861969928873,14928.893745565858
6999,236.799881,36.850118,41.849741,53.847722,594.0,198.0,0.7,11726.73649480473,56288.335175062704
7000,246.495289,24.647288,26.58108,49.002467,540.0,156.0,0.5,11534.782000342184,55366.95360164248
7001,253.806812,11.647359,12.114625,36.470096,383.0,93.0,0.4,7092.077284333197,34041.970964799344
7015,104.581948,7.819422,8.076276,28.61083,1.0,9.0,1.0,28.384351768079163,136.24488848677998
7016,111.473667,20.918765,22.330406,46.237465,4.0,39.0,1.0,110.14953580912764,528.7177718838127
7017,120.387802,33.362866,37.35495,52.466952,32.0,160.0,1.0,1026.4320808043487,4926.873987860874
7018,132.890402,44.496193,53.289724,55.290655,89.0,278.0,1.0,2781.3879314923483,13350.662071163271
7019,151.233578,53.071744,70.11511,56.621599,119.0,261.0,0.9,5580.403747208766,26785.937986602075
7020,176.210692,57.010593,87.543468,57.06781,258.0,306.0,0.9,12915.469350140012,61994.25288067206
7021,202.345291,54.717755,74.94327,56.797586,118.0,161.0,0.9,3637.0695387266455,17457.933785887897
7022,222.618994,47.185586,57.898469,55.715035,14.0,354.0,0.9,254.47901499293744,1221.4992719660997
7023,236.482825,36.592845,41.686777,53.361333,474.0,217.0,0.9,9197.53946322038,44148.18942345783
7024,246.180736,24.426496,26.402814,48.356684,546.0,160.0,0.7,13977.545381979251,67092.2178335004
7025,253.496354,11.453236,11.931536,35.49631,545.0,69.0,0.4,14867.065457520986,71361.91419610073
7039,104.92735,7.709658,7.975499,27.723811,57.0,12.0,0.2,1229.0384191222831,5899.3844117869585
7040,111.829373,20.781538,22.235224,45.583494,306.0,58.0,0.2,7865.247855898073,37753.18970831075
7041,120.762772,33.186856,37.276724,51.973821,647.0,97.0,0.2,16193.63267272697,77729.43682908945
7042,133.275718,44.265229,53.240996,54.880458,708.0,135.0,0.2,19336.378573866037,92814.61715455698
7043,151.561637,52.771775,70.108078,56.251901,760.0,133.0,0.2,34132.08851114816,163834.02485351116
7044,176.326508,56.657037,87.586131,56.711114,473.0,277.0,0.2,23902.21025232158,114730.60921114359
7045,202.193227,54.369692,74.851346,56.430497,624.0,271.0,0.4,20647.09602552354,99106.06092251299
7046,222.33398,46.883756,57.766011,55.310798,126.0,462.0,0.7,889.2142455122574,4268.228378458835
7047,236.168206,36.338504,41.526658,52.879205,397.0,282.0,0.9,5649.837614213043,27119.220548222605
7048,245.868128,24.208756,26.227427,47.718634,532.0,153.0,0.7,15657.92924703641,75158.06038577476
7049,253.18744,11.262428,11.751623,34.546703,517.0,74.0,0.5,14081.195699837117,67589.73935921816
7063,105.268974,7.598227,7.872846,26.864005,75.0,12.0,0.0,1635.36788924127,7849.765868358096
7064,112.180503,20.642425,22.137789,44.938875,498.0,55.0,0.0,16066.286662369388,77118.17597937306
7065,121.131705,33.009021,37.196013,51.485601,659.0,82.0,0.0,14942.643919772489,71724.69081490794
7066,133.652631,44.032996,53.189486,54.473661,543.0,133.0,0.1,11380.492510325867,54626.36404956416
7067,151.879115,52.472034,70.098101,55.885006,748.0,161.0,0.2,26569.169161369562,127532.01197457389
7068,176.434802,56.305856,87.625751,56.357061,600.0,280.0,0.3,29212.59874337557,140220.4739682027
7069,202.040807,54.024926,74.762465,56.066207,446.0,276.0,0.5,16612.247255759972,79738.78682764787
7070,222.051398,46.585078,57.636504,54.909856,114.0,225.0,0.7,2107.1343729974674,10114.244990387842
7071,235.856007,36.087224,41.369496,52.40155,513.0,221.0,0.9,9889.147776259888,47467.90932604746
7072,245.557491,23.994191,26.05523,47.088882,438.0,158.0,0.7,13980.205172201857,67104.9848265689
7073,252.880123,11.075043,11.57498,33.621589,339.0,120.0,0.5,5458.231503154351,26199.511215140887
7087,105.606697,7.485135,7.768234,26.029701,1.0,8.0,1.0,28.26092764876778,135.65245271408534
7088,112.526929,20.50146,22.038106,44.303435,1.0,59.0,1.0,41.56151964228578,199.49529428297174
7089,121.494482,32.829432,37.112754,51.002318,26.0,152.0,1.0,562.4887260609412,2699.9458850925175
7090,134.021073,43.799606,53.135056,54.070318,46.0,245.0,1.0,899.8537936787893,4319.298209658188
7091,152.186092,52.172662,70.085061,55.521048,89.0,322.0,0.9,1851.7172006055268,8888.24256290653
7092,176.535694,55.957176,87.662224,56.005778,166.0,151.0,0.9,8198.2418420986,39351.560842073275
7093,201.887968,53.683575,74.676631,55.70483,152.0,295.0,0.9,5821.0749852343415,27941.15992912484
7094,221.771175,46.289684,57.510081,54.51229,28.0,173.0,1.0,652.5227783825642,3132.109336236308
7095,235.546214,35.839137,41.2155,51.928738,27.0,76.0,1.0,678.2086922625946,3255.401722860454
7096,245.248851,23.782921,25.886235,46.467707,7.0,226.0,1.0,199.5651399472002,957.9126717465609
7097,252.574458,10.891191,11.401621,32.721123,8.0,149.0,0.9,34.240840488204974,164.35603434338387
7111,105.940396,7.370395,7.661692,25.220035,1.0,12.0,0.9,29.03003255310292,139.34415625489402
7112,112.868525,20.358679,21.936177,43.677241,0.0,76.0,0.9,9.120000000000001,43.776
7113,121.850984,32.648161,37.026897,50.523985,76.0,214.0,0.9,1130.599778777623,5426.8789381325905
7114,134.380983,43.565176,53.077742,53.670544,52.0,315.0,0.9,848.9578881817497,4074.9978632723983
7115,152.482649,51.873804,70.068929,55.160145,90.0,272.0,0.9,1555.0412954204999,7464.198218018399
7116,176.629301,55.611118,87.69559,55.657329,31.0,203.0,0.9,1511.2693230664004,7254.092750718722
7117,201.734648,53.345756,74.593912,55.34648,93.0,473.0,0.9,3477.1471205670823,16690.306178721996
7118,221.493243,45.997703,57.386842,54.118352,64.0,387.0,0.9,885.3268967952757,4249.569104617323
7119,235.238815,35.59437,41.064735,51.460826,30.0,288.0,0.9,453.5722823036189,2177.1469550573706
7120,244.942239,23.575064,25.72051,45.855449,69.0,140.0,0.9,2065.136763220319,9912.656463457532
7121,252.270501,10.710977,11.231798,31.845894,46.0,160.0,0.9,189.26842760239109,908.4884524914772
7135,106.269949,7.25402,7.553246,24.43392,2.0,10.0,1.0,56.84700812107211,272.8656389811461
7136,113.205168,20.214123,21.831984,43.060192,32.0,55.0,0.9,1134.9543532141777,5447.780895428053
7137,122.201099,32.465285,36.938392,50.050739,256.0,206.0,0.9,4212.863056987495,20221.742673539975
7138,134.732305,43.329825,53.0175,53.274431,688.0,161.0,0.7,15124.094451609853,72595.6533677273
7139,152.768873,51.575603,70.049537,54.802313,814.0,127.0,0.4,17964.4531686018,86229.37520928864
7140,176.715738,55.267807,87.725606,55.311873,823.0,136.0,0.2,37426.75099427585,179648.40477252405
7141,201.580793,53.011586,74.514583,54.991273,843.0,133.0,0.2,42054.86912226401,201863.37178686724
7142,221.217537,45.709264,57.266926,53.728177,682.0,148.0,0.2,19408.537980421952,93160.98230602537
7143,234.933801,35.353049,40.91733,50.99818,803.0,120.0,0.2,21321.19356648457,102341.72911912593
7144,244.637685,23.370736,25.558291,45.252429,715.0,97.0,0.2,26236.92530220048,125937.2414505623
7145,251.968309,10.534504,11.065539,30.995918,482.0,80.0,0.2,13071.253111415259,62742.01493479324
7159,106.595235,7.136028,7.442757,23.669965,12.0,11.0,0.3,349.0468747911398,1675.4249989974712
7160,113.536736,20.067836,21.725382,42.452096,66.0,66.0,0.5,2142.743328349407,10285.167976077153
7161,122.544717,32.280884,36.847175,49.582472,343.0,169.0,0.8,6851.259926962365,32886.04764941935
7162,135.074988,43.093673,52.954178,52.882068,638.0,185.0,0.5,14537.02817873539,69777.73525792987
7163,153.044849,51.278201,70.02683,54.447639,783.0,166.0,0.3,16546.713094118088,79424.22285176681
7164,176.795118,54.927365,87.752165,54.969508,813.0,177.0,0.0,34458.87792017619,165402.61401684574
7165,201.426353,52.681181,74.438671,54.639359,811.0,178.0,0.0,41218.06353708261,197846.70497799653
7166,220.943996,45.424493,57.150401,53.341876,792.0,170.0,0.0,28476.40497634067,136686.7438864352
7167,234.631165,35.115298,40.77341,50.541009,684.0,162.0,0.0,16134.921180448935,77447.62166615488
7168,244.335222,23.17005,25.399597,44.659109,542.0,141.0,0.1,16347.482594744424,78467.91645477324
7169,251.667944,10.361873,10.902925,30.171412,375.0,94.0,0.2,8450.42761274483,40562.05254117518
7183,106.916136,7.016441,7.330373,22.927447,3.0,11.0,0.1,87.17282607988143,418.42956518343084
7184,113.863111,19.919863,21.616502,41.853011,129.0,85.0,0.1,3648.8986177903616,17514.713365393734
7185,122.881734,32.09504,36.753261,49.119422,342.0,150.0,0.2,6955.632263497434,33387.03486478768
7186,135.40899,42.856843,52.887826,52.493481,488.0,226.0,0.2,9524.267261096798,45716.48285326463
7187,153.310669,50.981742,70.000837,54.096293,598.0,261.0,0.2,11518.081665706637,55286.79199539185
7188,176.867552,54.589912,87.775301,54.630364,551.0,310.0,0.3,20987.45402465303,100739.77931833455
7189,201.271284,52.354655,74.36634,54.290889,609.0,259.0,0.2,30475.988899788612,146284.74671898532
7190,220.672566,45.143515,57.03745,52.959727,567.0,267.0,0.2,21887.1852535095,105058.48921684558
7191,234.330901,34.881238,40.633048,50.08947,547.0,217.0,0.2,10501.126692794563,50405.4081254139
7192,244.034884,22.973117,25.244586,44.075719,451.0,167.0,0.1,11774.125481706391,56515.80231219067
7193,251.369466,10.193181,10.744093,29.372373,265.0,104.0,0.1,5728.423602317837,27496.433291125617
7207,107.232533,6.895282,7.216012,22.205302,34.0,10.0,0.1,917.0926905819346,4402.044914793286
7208,114.184176,19.770254,21.505282,41.262895,415.0,57.0,0.1,11673.695990399954,56033.74075391978
7209,123.212048,31.907838,36.656628,48.661542,601.0,112.0,0.2,13477.751114576738,64693.20534996834
7210,135.73427,42.619457,52.81829,52.108758,711.0,136.0,0.2,15237.957217202844,73142.19464257365
7211,153.566424,50.686369,69.971348,53.748374,750.0,147.0,0.2,15569.615451998543,74734.154169593
7212,176.93315,54.255571,87.794764,54.294509,798.0,145.0,0.2,30194.329760651046,144932.78285112503
7213,201.115543,52.032122,74.297567,53.94596,855.0,133.0,0.2,46016.462752615385,220879.02121255384
7214,220.403194,44.866452,56.928201,52.581839,791.0,146.0,0.2,35719.28150809892,171452.5512388748
7215,234.033009,34.65099,40.496428,49.643807,745.0,118.0,0.2,16720.76257893553,80259.66037889053
7216,243.736708,22.780046,25.09342,43.502622,701.0,96.0,0.1,19428.21796968021,93255.446254465
7217,251.07294,10.028523,10.58908,28.59877,515.0,66.0,0.1,13977.711065140922,67093.01311267642
7231,107.544311,6.772578,7.0997,21.502624,84.0,9.0,0.1,2194.9833411911673,10535.920037717602
7232,114.499818,19.619064,21.39174,40.681636,463.0,49.0,0.1,12585.86675629227,60412.160430202886
7233,123.535564,31.719368,36.557239,48.208892,632.0,77.0,0.2,14620.643752867205,70179.09001376259
7234,136.050795,42.381643,52.745621,51.728031,766.0,113.0,0.2,17939.94645296661,86111.74297423974
7235,153.812207,50.392222,69.938393,53.403911,740.0,144.0,0.2,15347.854274188012,73669.70051610246
7236,176.99202,53.924461,87.810582,53.96204,734.0,140.0,0.2,26444.36886190227,126932.97053713088
7237,200.959097,51.713695,74.232588,53.604676,826.0,113.0,0.2,42923.43693074803,206032.49726759054
7238,220.135834,44.593425,56.822713,52.208311,818.0,118.0,0.2,40358.060401200746,193718.68992576358
7239,233.737489,34.424669,40.363631,49.20429,772.0,108.0,0.2,23641.976693435743,113481.48812849156
7240,243.440732,22.590943,24.946037,42.939947,662.0,98.0,0.2,16166.516395117027,77599.27869656173
7241,250.778431,9.86799,10.438135,27.850859,497.0,80.0,0.2,13424.931408955577,64439.67076298677
7255,107.851354,6.648361,6.981423,20.818455,23.0,9.0,0.7,581.2222484157675,2789.8667923956837
7256,114.809926,19.466347,21.275792,40.109108,353.0,79.0,0.4,8650.678109791923,41523.25492700123
7257,123.852189,31.52972,36.455126,47.761538,487.0,158.0,0.2,9780.552778336305,46946.653336014264
7258,136.358537,42.143525,52.669721,51.351284,525.0,243.0,0.4,10078.237626573451,48375.54060755256
7259,154.048114,50.099446,69.901866,53.063016,230.0,367.0,0.6,2732.700379121868,13116.961819784967
7260,177.044268,53.596703,87.822576,53.633126,197.0,439.0,0.8,4673.665898058386,22433.596310680252
7261,200.801914,51.399485,74.171526,53.267275,507.0,285.0,0.6,24721.285375998552,118662.16980479304
7262,219.870443,44.324553,56.721118,51.83942,609.0,204.0,0.4,28288.05165735295,135782.64795529415
7263,233.444345,34.202392,40.234839,48.771109,364.0,222.0,0.3,10018.036306340622,48086.57427043498
7264,243.146999,22.40591,24.802719,42.388249,155.0,88.0,0.5,3128.535025683793,15016.968123282204
7265,250.486008,9.711671,10.291202,27.128162,45.0,81.0,0.7,273.12383021344294,1310.994385024526
7279,108.15355,6.522663,6.861147,20.151813,0.0,9.0,0.9,1.08,5.184
7280,115.114391,19.312165,21.157515,39.545211,14.0,58.0,0.9,331.5114852866566,1591.2551293759516
7281,124.161835,31.338987,36.35015,47.319431,154.0,270.0,0.9,1587.316724054664,7619.120275462387
7282,136.657475,41.905234,52.590574,50.978742,274.0,256.0,0.9,4478.960078023461,21499.008374512614
7283,154.274243,49.808181,69.861665,52.725814,172.0,376.0,0.9,1954.1332826044095,9379.839756501166
7284,177.090001,53.272416,87.830771,53.307847,283.0,484.0,0.9,5661.339296113331,27174.42862134399
7285,200.643968,51.089603,74.114431,52.933803,251.0,399.0,0.9,9683.510545808138,46480.850619879064
7286,219.606984,44.059954,56.623612,51.475276,450.0,303.0,0.9,18057.788357288344,86677.38411498404
7287,233.153583,33.98427,40.110008,48.34441,266.0,299.0,0.9,7387.279414061809,35458.94118749668
7288,242.855549,22.225049,24.663518,41.847497,117.0,172.0,0.9,1177.8667612201907,5653.760453856915
7289,250.195738,9.55965,10.148442,26.430788,36.0,67.0,0.9,304.13170568180874,1459.832187272682
7303,108.450787,6.395524,6.738974,19.502206,28.0,9.0,0.1,647.0912268440253,3106.0378888513214
7304,115.413108,19.156578,21.036872,38.989957,323.0,73.0,0.1,7865.858734619476,37756.12192617349
7305,124.464418,31.147267,36.242424,46.882857,533.0,123.0,0.2,16013.691367000032,76865.71856160015
7306,136.947589,41.666897,52.508149,50.610348,693.0,128.0,0.2,19791.25761847311,94998.03656867093
7307,154.490692,49.518569,69.817796,52.392396,595.0,163.0,0.2,12762.69942458278,61260.95723799734
7308,177.129324,52.951717,87.834909,52.986293,800.0,158.0,0.3,25946.893906151327,124545.09074952637
7309,200.485236,50.784158,74.061363,52.604406,556.0,257.0,0.4,24932.66671299058,119676.80022235478
7310,219.345423,43.79974,56.530143,51.116026,57.0,321.0,0.6,2149.8265143889303,10319.167269066866
7311,232.865212,33.770413,39.989411,47.924494,46.0,261.0,0.8,1536.2298687232344,7373.903369871525
7312,242.566429,22.048457,24.528493,41.318131,208.0,96.0,0.8,4314.193329416058,20708.127981197078
7313,249.907695,9.412009,10.00998,25.758599,56.0,126.0,0.9,51.62738094194257,247.81142852132433
7327,108.742955,6.266984,6.614932,18.868831,0.0,8.0,0.9,0.96,4.608
7328,115.705974,18.999653,20.913864,38.44316,52.0,66.0,0.9,1068.0907086330017,5126.835401438408
7329,124.75986,30.954657,36.131913,46.451592,373.0,150.0,0.9,11815.349428660084,56713.6772575684
7330,137.228867,41.428647,52.422487,50.246226,536.0,226.0,0.7,17588.629793017386,84425.42300648346
7331,154.697561,49.230749,69.770225,52.062842,662.0,200.0,0.4,14919.829682646474,71615.18247670308
7332,177.162339,52.634725,87.835092,52.668647,676.0,229.0,0.2,20388.916696589917,97866.8001436316
7333,200.325701,50.483258,74.012531,52.279213,756.0,216.0,0.2,34199.22770641764,164156.29299080465
7334,219.08573,43.544026,56.440988,50.761858,648.0,194.0,0.2,26552.513990191812,127452.06715292069
7335,232.579245,33.560929,39.873059,47.511492,508.0,216.0,0.3,19836.385599511024,95214.65087765291
7336,242.279685,21.876228,24.397763,40.800245,244.0,188.0,0.4,2708.92057137858,13002.818742617184
7337,249.621952,9.268827,9.875835,25.111221,127.0,118.0,0.6,-9.619110198833345,-46.17172895440006
7351,109.029947,6.137086,6.488958,18.250773,53.0,8.0,0.3,1191.8504051637617,5720.881944786056
7352,115.99289,18.841458,20.788608,37.904876,481.0,49.0,0.2,12860.119328335766,61728.57277601167
7353,125.048086,30.76126,36.018549,46.025813,697.0,74.0,0.0,26929.475029436886,129261.48014129704
7354,137.501302,41.190615,52.333438,49.886465,696.0,109.0,0.1,29358.516825014547,140920.88076006982
7355,154.894951,48.944864,69.718845,51.737264,800.0,105.0,0.1,16996.498777365035,81583.19413135217
7356,177.189149,52.321555,87.831127,52.354931,709.0,149.0,0.2,21563.473538953946,103504.67298697894
7357,200.16535,50.18701,73.967958,51.9583,736.0,170.0,0.2,29742.594092472846,142764.45164386966
7358,218.82788,43.292922,56.356118,50.412827,809.0,125.0,0.2,29792.727004260934,143005.0896204525
7359,232.295696,33.355922,39.761095,47.105592,692.0,175.0,0.2,30883.504093364525,148240.8196481497
7360,241.995366,21.708456,24.271446,40.294184,663.0,99.0,0.2,16720.03973530826,80256.19072947964
7361,249.338583,9.130177,9.746114,24.488399,507.0,58.0,0.2,13717.550473732257,65844.24227391483
7375,109.311657,6.00588,6.361129,17.647572,4.0,8.0,0.6,98.8771016199914,474.6100877759587
7376,116.273758,18.682065,20.660931,37.374869,206.0,85.0,0.4,4217.62198735026,20244.585539281245
7377,125.329025,30.567178,35.902383,45.605521,469.0,138.0,0.2,17689.439767431602,84909.31088367169
7378,137.764891,40.952933,52.241044,49.531241,521.0,170.0,0.2,22019.629675783413,105694.22244376039
7379,155.082967,48.661051,69.66362,51.415699,667.0,211.0,0.2,15340.12823569469,73632.61553133451
7380,177.209858,52.012325,87.822968,52.045296,640.0,223.0,0.3,18366.315097099283,88158.31246607656
7381,200.004174,49.895521,73.92771,51.64195,706.0,222.0,0.2,26691.611592300902,128119.73564304432
7382,218.571852,43.046536,56.275738,50.069212,656.0,196.0,0.2,19292.43690694394,92603.69715333091
7383,232.014584,33.155494,39.653662,46.707089,449.0,266.0,0.2,13757.669202903047,66036.81217393462
7384,241.713525,21.545227,24.149661,39.800085,313.0,175.0,0.4,3641.726639511971,17480.28786965746
7385,249.057667,8.996132,9.620948,23.889987,25.0,171.0,0.7,11.090048790516144,53.23223419447749
7399,109.587981,5.873415,6.231446,17.058375,13.0,7.0,0.1,314.56552021094024,1509.914497012513
7400,116.548486,18.52155,20.531035,36.853217,159.0,83.0,0.1,2898.1541029380946,13911.139694102854
7401,125.602612,30.372518,35.783505,45.190894,504.0,116.0,0.2,20931.177052456667,100469.649851792
7402,138.019635,40.715735,52.145375,49.180491,589.0,186.0,0.2,25862.011693757493,124137.65613003596
7403,155.261711,48.37945,69.604516,51.09837,696.0,182.0,0.2,15486.58282872742,74335.59757789162
7404,177.224567,51.707148,87.810573,51.739872,687.0,220.0,0.2,21485.290294399412,103129.39341311717
7405,199.842166,49.608893,73.892001,51.330111,732.0,214.0,0.2,24303.955788172563,116658.9877832283
7406,218.317631,42.804974,56.199881,49.731117,564.0,246.0,0.3,10793.046157630795,51806.62155662782
7407,231.735928,32.959744,39.550778,46.316049,587.0,185.0,0.4,20033.452227643593,96160.57069268925
7408,241.434215,21.386628,24.032416,39.317986,159.0,228.0,0.6,139.66362651108284,670.3854072531976
7409,248.779283,8.866759,9.500338,23.315486,46.0,110.0,0.7,2.98828504468297,14.343768214478256
7423,109.858818,5.739747,6.100001,16.482831,8.0,8.0,0.7,192.87927799399802,925.8205343711904
7424,116.816983,18.359989,20.398869,36.339849,238.0,69.0,0.5,5006.60452962036,24031.701742177727
7425,125.868784,30.177388,35.661877,44.781821,503.0,130.0,0.3,21038.097924852013,100982.87003928966
7426,138.265541,40.479156,52.046284,48.834307,682.0,125.0,0.2,31348.872085719573,150474.58601145394
7427,155.431289,48.100198,69.54152,50.785242,802.0,130.0,0.2,19158.226977436014,91959.48949169286
7428,177.233376,51.406139,87.793891,51.438692,825.0,129.0,0.2,25638.773428196695,123066.11245534413
7429,199.679327,49.32723,73.86079,51.023041,646.0,159.0,0.2,17468.267984564653,83847.68632591033
7430,218.065204,42.56834,56.128677,49.398684,698.0,191.0,0.2,16400.37640757132,78721.80675634232
7431,231.459753,32.768768,39.452582,45.932595,799.0,122.0,0.3,26646.342337023438,127902.4432177125
7432,241.157492,21.232742,23.919926,38.84822,648.0,96.0,0.2,16501.488104231463,79207.14290031102
7433,248.503511,8.742121,9.384419,22.764715,246.0,78.0,0.2,3471.589999386897,16663.631997057106
7447,110.124067,5.604934,5.966837,15.920309,2.0,7.0,0.3,51.36728332294509,246.56295995013642
7448,117.079162,18.197462,20.264521,35.834615,64.0,67.0,0.5,1224.9307905670908,5879.667794722035
7449,126.127485,29.981897,35.537461,44.378421,175.0,185.0,0.7,5598.284116230835,26871.763757908007
7450,138.502619,40.24333,51.943917,48.492861,523.0,205.0,0.5,22447.223811061966,107746.67429309743
7451,155.591807,47.823434,69.474573,50.476503,683.0,192.0,0.3,17118.035125934675,82166.56860448644
7452,177.236387,51.10941,87.772807,51.141981,618.0,244.0,0.2,16967.22372282597,81442.67386956465
7453,199.515659,49.050634,73.834196,50.720761,420.0,219.0,0.3,8612.185711913073,41338.49141718275
7454,217.814563,42.336736,56.062242,49.072101,553.0,263.0,0.5,10407.116989252589,49954.16154841243
7455,231.186086,32.582661,39.359147,45.557062,313.0,225.0,0.7,6270.207501510848,30096.996007252066
7456,240.883414,21.083646,23.812258,38.391003,206.0,231.0,0.7,25.278994520567384,121.33917369872344
